Title,Vote_Average,Vote_Count,Weighted_Average
nothing to lose,6.3,174.0,6.111129396215059
the last emperor,7.4,355.0,6.525456790639522
contraband,6.1,770.0,6.082356396114937
money talks,5.9,87.0,6.043452061301862
there will be blood,7.9,1537.0,7.342044952607844
the wild thornberrys movie,5.8,44.0,6.045928866114159
rugrats go wild,5.6,61.0,6.023520123673747
undercover brother,5.5,112.0,5.981576995403466
the sisterhood of the traveling pants,6.3,386.0,6.149046600762793
kiss of the dragon,6.4,298.0,6.166108688435444
the house bunny,5.6,529.0,5.858209516601759
beauty shop,5.4,115.0,5.965086892236319
million dollar arm,6.6,259.0,6.212048665667933
the giver,6.4,1798.0,6.308263051217792
what a girl wants,5.8,368.0,5.969164942587196
jeepers creepers 2,5.5,299.0,5.888641084009814
good luck chuck,5.5,444.0,5.838054946504048
cradle 2 the grave,5.8,236.0,5.993811490513807
the hours,7.0,451.0,6.439423024447377
she's the man,6.4,671.0,6.23116570500038
mr. bean's holiday,6.1,663.0,6.080940142839842
anacondas: the hunt for the blood orchid,4.9,199.0,5.795964568936144
blood ties,6.0,171.0,6.049456849471475
august rush,7.1,797.0,6.625966741926046
elizabeth,7.1,334.0,6.407363755383974
bride of chucky,5.5,350.0,5.869209029809324
tora! tora! tora!,6.9,147.0,6.212843586787649
spice world,4.7,123.0,5.850811110221324
the sitter,5.4,325.0,5.845822322015588
dance flick,4.7,71.0,5.931569784622821
the shawshank redemption,8.5,8205.0,8.315954164552734
crocodile dundee in los angeles,4.7,146.0,5.818374032359693
kingpin,6.7,244.0,6.232377691909748
the gambler,5.7,543.0,5.89999440264263
august: osage county,6.9,483.0,6.413090381964882
ice princess,5.9,185.0,6.027009602813462
a lot like love,6.5,318.0,6.203029565187763
eddie the eagle,7.2,661.0,6.627192494669804
he got game,6.7,134.0,6.168399515429738
don juan demarco,6.2,183.0,6.091668476442567
dear john,6.6,1262.0,6.413454042652955
the losers,6.2,515.0,6.122019586840093
don't be afraid of the dark,5.4,341.0,5.83876677587093
war,6.0,414.0,6.038370120300286
punch-drunk love,6.9,530.0,6.432161008671258
eurotrip,6.5,656.0,6.2787279113163725
half past dead,4.6,82.0,5.9026505457520075
unaccompanied minors,5.4,66.0,6.002708166311834
"bright lights, big city",4.7,28.0,6.007440129520787
the adventures of pinocchio,5.0,54.0,5.982863550283854
the greatest game ever played,6.9,110.0,6.18024770564809
the box,5.4,597.0,5.750113031101428
the ruins,5.6,265.0,5.931115733054021
the next best thing,4.3,29.0,5.988974549936351
my soul to take,5.2,147.0,5.906968433788873
the girl next door,6.3,824.0,6.193302014996994
maximum risk,5.2,101.0,5.949148132821673
stealing harvard,4.4,46.0,5.955297779895964
legend,6.7,973.0,6.439861966162819
hot rod,6.3,313.0,6.13783642971059
shark night,4.9,132.0,5.870814476814849
angela's ashes,7.0,59.0,6.137987942943086
draft day,6.5,304.0,6.1987609963095585
lifeforce,6.2,135.0,6.085208957025478
the conspirator,6.2,137.0,6.085493445359988
lords of dogtown,7.0,210.0,6.285901375460807
the 33,6.0,378.0,6.039688177867853
big trouble in little china,7.1,705.0,6.594249607567644
un plan parfait,5.6,194.0,5.958325475006377
warrior,7.7,1272.0,7.134908965193362
michael collins,6.7,97.0,6.142755163501317
gettysburg,6.6,90.0,6.12578054000725
stop-loss,6.1,82.0,6.066214375539242
abandon,4.6,45.0,5.970060434133579
brokedown palace,6.2,111.0,6.0816814473822145
the possession,5.8,498.0,5.9503366527444435
mrs. winterbourne,5.3,25.0,6.034666489792101
straw dogs,5.5,144.0,5.9626452216283905
the hoax,6.4,60.0,6.089853712884261
stone cold,5.7,34.0,6.0445926284169165
the road,6.8,1087.0,6.518607404897842
sheena,5.0,22.0,6.028313887869234
underclassman,5.5,28.0,6.039531820065201
say it isn't so,4.8,47.0,5.979348968487461
the world's fastest indian,7.3,166.0,6.307886615317595
tank girl,5.5,138.0,5.966080705947413
king's ransom,5.1,14.0,6.042387734510979
blindness,6.4,387.0,6.1858024696362435
bloodrayne,3.5,118.0,5.678417779702424
carnage,7.0,738.0,6.5536883596630044
where the truth lies,5.9,66.0,6.047545122833573
cirque du soleil: worlds away,6.1,58.0,6.065100563743831
without limits,6.2,19.0,6.065882743694498
me and orson welles,6.6,49.0,6.098738818366495
la migliore offerta,7.7,704.0,6.901305102187416
the bad lieutenant: port of call - new orleans,6.0,326.0,6.041760251411155
sammy's avonturen: de geheime doorgang,5.6,151.0,5.977092826316089
les petits mouchoirs,7.1,380.0,6.437707819433819
love ranch,6.0,21.0,6.06019277916861
la véritable histoire du chat botté,3.8,7.0,6.03869011876737
белка и стрелка. звёздные собаки,6.3,10.0,6.065578250596339
the counselor,5.0,712.0,5.514901020553915
ironclad,6.2,227.0,6.0969823973305575
waterloo,7.0,31.0,6.103556648224694
一個人的武林,6.5,114.0,6.125756645925396
red sky,4.1,26.0,5.988783348283778
dangerous liaisons,7.0,257.0,6.322107023091165
on the road,5.5,301.0,5.887840587441308
star trek iv: the voyage home,6.9,477.0,6.410543339499136
rocky balboa,6.5,835.0,6.305045322528578
scream 2,6.1,840.0,6.083174311526828
jane got a gun,5.4,285.0,5.864495508278021
think like a man too,6.4,225.0,6.1470315200061565
the whole nine yards,6.2,531.0,6.123058459954629
footloose,6.4,505.0,6.2073133705578805
old school,6.6,541.0,6.302389108509917
the fisher king,7.2,341.0,6.445888437591998
i still know what you did last summer,5.1,374.0,5.717426446748573
return to me,6.1,67.0,6.06552674410517
zack and miri make a porno,6.1,721.0,6.081734874482752
nurse betty,5.9,111.0,6.03904380333612
the men who stare at goats,5.9,742.0,5.9769073728084345
double take,5.5,24.0,6.042641513552608
"girl, interrupted",7.6,721.0,6.8592330772146
win a date with tad hamilton!,5.5,160.0,5.953726759524711
muppets from space,5.8,92.0,6.030437283996732
the wiz,5.9,58.0,6.049166497809766
ready to rumble,4.7,49.0,5.969253421982628
play it to the bone,5.7,53.0,6.03553694385271
i don't know how she does it,5.0,141.0,5.877426893225043
piranha 3d,5.3,581.0,5.7081480498845
beyond the sea,6.5,55.0,6.095300979869669
meet the deedles,4.1,19.0,6.007972729180711
the thief and the cobbler,6.8,26.0,6.089645417249295
the bridge of san luis rey,5.4,15.0,6.047581329059139
faster,6.1,568.0,6.079477552831591
ハウルの動く城,8.2,1991.0,7.6617035739968085
zombieland,7.2,3550.0,7.019334883982348
the waterboy,5.9,512.0,5.991872428431057
the empire strikes back,8.2,5879.0,7.981278547931822
bad boys,6.5,1699.0,6.376147408360283
the naked gun 2½: the smell of fear,6.6,546.0,6.303612837504531
final destination,6.4,1378.0,6.289449809768316
the ides of march,6.5,910.0,6.314299500256652
pitch black,6.7,1789.0,6.526186746809887
someone like you...,6.0,118.0,6.052783261935926
her,7.9,4097.0,7.641680975541329
joy ride,6.3,325.0,6.139792171261819
the adventurer: the curse of the midas box,5.1,73.0,5.967554791932045
anywhere but here,5.9,66.0,6.047545122833573
the crew,6.4,11.0,6.067537753899427
haywire,5.6,505.0,5.863483583323839
jaws: the revenge,3.5,224.0,5.420126633563211
marvin's room,6.6,124.0,6.146087166757569
the longshots,6.5,11.0,6.069153025558752
the end of the affair,6.6,55.0,6.102887186766221
harley davidson and the marlboro man,6.1,82.0,6.066214375539242
in the valley of elah,6.6,261.0,6.212882073475305
coco avant chanel,6.6,246.0,6.206542806119552
forsaken,5.8,101.0,6.027747354611556
chéri,5.9,56.0,6.049577424800978
vanity fair,5.5,73.0,6.006854926521548
十月圍城,6.5,57.0,6.096414319677455
1408,6.5,1343.0,6.3542440190787435
spaceballs,6.7,902.0,6.4281127292655915
the water diviner,6.8,431.0,6.350947511721625
ghost,6.9,1339.0,6.6205541117001045
there's something about mary,6.5,1590.0,6.370173986905093
the santa clause,6.3,489.0,6.162461786372312
the rookie,6.5,110.0,6.123837449237834
the game plan,6.0,428.0,6.037880883793725
the bridges of madison county,7.3,385.0,6.513832426924654
the animal,4.6,304.0,5.605742515816745
gandhi,7.4,716.0,6.7532418545494295
the hundred-foot journey,7.3,508.0,6.595919533451196
the net,5.6,354.0,5.9023371195366305
i am sam,7.2,530.0,6.5646610086712585
son of god,5.9,83.0,6.044214090843971
underworld,6.6,2512.0,6.486735766940764
derailed,6.1,319.0,6.0743106273058745
the informant!,6.0,301.0,6.042835438110721
shadowlands,6.8,61.0,6.1236569225793565
deuce bigalow: european gigolo,4.7,225.0,5.719657218330179
delivery man,6.2,551.0,6.1243187636408765
our kind of traitor,6.0,160.0,6.050112301693385
saving silverman,5.4,154.0,5.9383412747639674
diary of a wimpy kid: dog days,6.0,223.0,6.046576943343236
summer of sam,6.3,112.0,6.0961550005185545
jay and silent bob strike back,6.4,480.0,6.2031245307874
the glass house,5.4,201.0,5.9092918603966815
"hail, caesar!",5.7,1309.0,5.822583734414103
josie and the pussycats,5.3,72.0,5.98813101132818
homefront,6.4,875.0,6.253458388611981
the little vampire,6.1,77.0,6.065988233474578
i heart huckabees,6.2,239.0,6.098342365682629
robocop 3,4.2,305.0,5.479582779903088
megiddo: the omega code 2,3.6,8.0,6.03302833393143
darling lili,4.9,8.0,6.0483675669697785
dudley do-right,3.8,48.0,5.910854053489568
the transporter refueled,5.2,559.0,5.669970065423523
the libertine,5.9,128.0,6.036081717300138
zwartboek,7.2,277.0,6.394924192614055
joyeux noël,7.2,212.0,6.335593209076541
hit & run,5.5,224.0,5.921245201795872
mad money,5.9,140.0,6.034065691858654
before i go to sleep,6.2,659.0,6.130468931832588
sorcerer,7.4,98.0,6.232803659382174
stone,5.2,192.0,5.870061729008712
molière,6.7,45.0,6.102228266301412
out of the furnace,6.5,720.0,6.288915978709
michael clayton,6.5,501.0,6.2494391207561995
my fellow americans,6.3,46.0,6.077364819002108
arlington road,7.0,239.0,6.308683399786039
metegol,6.0,122.0,6.052516679804937
to rome with love,5.6,546.0,5.854599679609794
firefox,5.5,139.0,5.965504586409778
"south park: bigger, longer & uncut",7.1,893.0,6.655082028410435
death at a funeral,6.9,497.0,6.418931628453736
teenage mutant ninja turtles iii,5.1,184.0,5.8547929864233135
hardball,6.3,123.0,6.098982610851841
silver linings playbook,6.9,4742.0,6.796266299040191
freedom writers,7.5,356.0,6.561007027685682
for colored girls,7.0,22.0,6.091897702898136
the transporter,6.6,1692.0,6.4474145683342545
never back down,6.4,497.0,6.205992468213804
the rage: carrie 2,5.1,76.0,5.964065965691032
away we go,6.7,189.0,6.202436799075098
swing vote,5.8,65.0,6.038902327082327
moonlight mile,6.5,52.0,6.093619404993781
tinker tailor soldier spy,6.6,840.0,6.3613200068910665
molly,5.5,14.0,6.050574869013904
the beaver,6.3,276.0,6.1314938799212575
the best little whorehouse in texas,5.9,41.0,6.052733066674416
existenz,6.7,475.0,6.326718961052848
raiders of the lost ark,7.7,3854.0,7.4574255549083786
home alone 2: lost in new york,6.3,2395.0,6.247991259512402
close encounters of the third kind,7.2,1098.0,6.76877444027461
pulse,5.0,150.0,5.8677965980555005
beverly hills cop ii,6.1,613.0,6.080197358071325
bringing down the house,5.4,183.0,5.920038933652415
the silence of the lambs,8.1,4443.0,7.832953884296011
wayne's world,6.5,728.0,6.290123898716388
jackass 3d,6.4,428.0,6.193800738074235
jaws 2,5.9,406.0,6.000923057997686
beverly hills chihuahua,4.9,209.0,5.785771570427201
the conjuring,7.4,3092.0,7.161720683255054
are we there yet?,5.2,221.0,5.8482527613978785
tammy,5.0,500.0,5.608199325132914
school of rock,6.7,1414.0,6.494910369676349
mortal kombat,5.4,442.0,5.7989147575589115
white chicks,6.3,679.0,6.181833365756493
the descendants,6.7,934.0,6.433536914217899
holes,6.7,383.0,6.294105612920712
the last song,6.9,923.0,6.547578914253302
12 years a slave,7.9,3674.0,7.616526982137548
drumline,6.2,116.0,6.0824341099306745
why did i get married too?,6.1,29.0,6.063652661524334
edward scissorhands,7.5,3601.0,7.274430627582653
me before you,7.6,2562.0,7.281186018071012
madea's witness protection,5.9,52.0,6.050406108594888
the french connection,7.4,422.0,6.579114661543507
bad moms,6.3,1252.0,6.2170620241443855
date movie,3.6,222.0,5.449319742607074
return to never land,6.1,290.0,6.073534594172406
selma,7.4,817.0,6.797170955215541
the jungle book 2,5.6,269.0,5.929705229398839
boogeyman,4.6,191.0,5.737738920331602
premonition,5.8,381.0,5.967072512279267
the tigger movie,6.3,143.0,6.103927688075657
orphan,6.7,1261.0,6.478660388609793
max,6.8,276.0,6.277371258356776
epic movie,3.2,326.0,5.125294387957339
spotlight,7.8,2686.0,7.453037309417613
lakeview terrace,5.9,292.0,6.012882755099282
the grudge 2,5.2,283.0,5.8060789196280265
how stella got her groove back,6.0,24.0,6.059932579835029
bill & ted's bogus journey,5.9,308.0,6.011036002459622
man of the year,5.8,129.0,6.0197662207828655
the black hole,6.1,131.0,6.0682811615549435
the american,5.8,481.0,5.952557089839713
selena,7.0,114.0,6.198460727558048
vampires suck,4.2,315.0,5.4665920917822435
babel,6.9,1055.0,6.574546788640875
this is where i leave you,6.5,505.0,6.250292093962136
doubt,7.0,435.0,6.431306072765167
team america: world police,6.6,660.0,6.329017451432715
texas chainsaw 3d,5.3,465.0,5.749861859388115
copycat,6.4,194.0,6.137955104636006
scary movie 5,4.6,793.0,5.269578407659268
paint your wagon,6.2,63.0,6.073933438479549
milk,7.1,612.0,6.5575610065565595
risen,5.7,295.0,5.951391927881358
ghost ship,5.3,531.0,5.725140058622406
a very harold & kumar christmas,6.0,328.0,6.041676563532575
wild things,6.3,444.0,6.156905933936723
the stepfather,5.4,167.0,5.929979940747323
the debt,6.3,257.0,6.128040140674767
high fidelity,7.0,628.0,6.515865339295463
one missed call,4.7,171.0,5.785128668734257
eye for an eye,5.8,63.0,6.039554175178049
the bank job,6.6,697.0,6.336352019316393
eternal sunshine of the spotless mind,7.9,3652.0,7.615084037576472
you again,6.0,368.0,6.04007053025579
street kings,6.3,363.0,6.145685586065353
the world's end,6.7,1778.0,6.525405723204865
nancy drew,5.8,143.0,6.015981808616863
daybreakers,6.0,634.0,6.031896633746557
she's out of my league,5.9,525.0,5.990872979418837
monte carlo,6.0,593.0,6.0329320747470385
stay alive,5.3,155.0,5.918900861097588
quigley down under,6.5,119.0,6.128128276813067
alpha and omega,5.3,124.0,5.94306449673238
the covenant,5.2,288.0,5.8029156684817425
stick it,6.3,148.0,6.1051261740898655
shorts,5.1,44.0,6.002791611212198
to die for,6.7,175.0,6.194193148408887
nerve,7.1,2181.0,6.856083202527362
appaloosa,6.3,299.0,6.135493509190413
vampires,5.8,255.0,5.989830497735687
psycho,8.2,2320.0,7.72093418408211
my best friend's girl,5.4,220.0,5.898419337534281
endless love,6.7,542.0,6.347354133997945
georgia rule,5.6,130.0,5.986991513006887
under the rainbow,4.9,7.0,6.0500638263006055
ladyhawke,6.8,260.0,6.268379796134957
simon birch,6.5,52.0,6.093619404993781
reign over me,7.1,334.0,6.407363755383974
into the wild,7.8,3045.0,7.486566140082237
school for scoundrels,5.6,111.0,5.996406159290025
silent hill: revelation 3d,5.0,432.0,5.645728866066706
from dusk till dawn,6.9,1603.0,6.653010651300269
pooh's heffalump movie,6.4,88.0,6.101310303965053
home for the holidays,6.3,39.0,6.075166728357559
功夫,7.2,831.0,6.692067428651239
the country bears,4.3,20.0,6.011004652761609
the kite runner,7.3,394.0,6.520482340606681
21 grams,7.2,918.0,6.719894968769213
paparazzi,5.8,52.0,6.043203892528407
a guy thing,5.3,83.0,5.97807863267664
loser,5.0,120.0,5.900750899247481
capitalism: a love story,7.0,167.0,6.249215305143979
the greatest story ever told,6.5,41.0,6.0873322227925595
secret in their eyes,6.2,336.0,6.108144344339473
disaster movie,3.0,240.0,5.2544980334126485
armored,5.5,208.0,5.9289216519424945
the man who knew too little,6.5,125.0,6.130934855855988
what's your number?,6.2,671.0,6.131091133784869
lockout,5.8,715.0,5.92678210137582
envy,4.8,139.0,5.8452326457422865
crank: high voltage,5.9,861.0,5.97092959530079
bullets over broadway,7.0,130.0,6.214491513006887
one night with the king,6.1,12.0,6.0627466428233285
the quiet american,6.4,81.0,6.098526245546617
the weather man,6.0,289.0,6.043371439421804
undisputed,6.1,139.0,6.068594821267626
ghost town,6.4,286.0,6.163172814231705
12 rounds,5.7,220.0,5.972576640905068
let me in,6.7,641.0,6.373984142185743
3 ninjas kick back,4.5,48.0,5.957650710871184
be kind rewind,6.2,424.0,6.1155330990909595
mrs henderson presents,6.4,62.0,6.090701107111352
triple 9,5.6,797.0,5.8110383165681725
deconstructing harry,7.3,187.0,6.332197445047269
three to tango,5.4,62.0,6.006001653559439
burnt,6.3,950.0,6.201600747163895
we're no angels,5.6,105.0,5.999475110200658
everyone says i love you,6.5,147.0,6.140872962552644
death sentence,6.5,297.0,6.196580362363505
everybody's fine,6.5,284.0,6.192445713213323
superbabies: baby geniuses 2,1.9,35.0,5.855451362277319
the man,5.4,133.0,5.952419938238493
code name: the cleaner,4.7,78.0,5.920044398937847
connie and carla,6.4,24.0,6.073765432860965
sweet charity,6.5,15.0,6.071668920300015
inherent vice,6.5,833.0,6.304785901800074
doogal,3.2,18.0,5.9871994337289385
battle of the year,5.9,88.0,6.043262810561359
an american carol,4.1,20.0,6.005207551312333
machete kills,5.3,631.0,5.692462114070338
willard,5.8,82.0,6.033501609581794
strange wilderness,4.7,69.0,5.9349028557584695
topsy-turvy,6.7,41.0,6.09886527483194
little boy,7.0,185.0,6.265021298719895
a dangerous method,6.2,571.0,6.125538445129339
a scanner darkly,6.8,532.0,6.388679875545349
chasing mavericks,7.0,216.0,6.29073725779403
alone in the dark,3.1,173.0,5.454203096566441
bandslam,5.4,126.0,5.957277902519484
birth,5.9,179.0,6.027907197179634
a most violent year,6.5,546.0,6.258711521715058
passchendaele,6.3,26.0,6.070967256329754
flash of genius,6.3,59.0,6.081334993697545
i'm not there.,6.6,195.0,6.183344751913884
the cold light of day,4.8,271.0,5.698611275670042
the brothers bloom,6.8,203.0,6.233669198631741
"synecdoche, new york",7.4,278.0,6.454423217727331
もののけ姫,8.2,1983.0,7.660080365776671
bon voyage,5.7,20.0,6.051584362906536
can't stop the music,4.9,9.0,6.04667630398455
the proposition,7.1,218.0,6.31688424595215
my all american,6.8,36.0,6.099707096891656
marci x,3.3,12.0,6.01347978065324
equilibrium,6.9,1552.0,6.647341678850365
黃石的孩子,6.5,52.0,6.093619404993781
the yards,6.0,97.0,6.054228435991538
the oogieloves in the big balloon adventure,2.2,8.0,6.016509159890132
by the sea,5.4,156.0,5.937037784994564
steamboy,6.4,102.0,6.10672695648382
the game of their lives,5.8,14.0,6.056715219891096
all good things,5.9,286.0,6.013591224273545
rapa nui,6.2,33.0,6.0685536421131
長江七號,6.1,107.0,6.0673014290933205
les visiteurs 2 : les couloirs du temps,5.8,221.0,5.997074310219427
dylan dog: dead of night,4.5,139.0,5.793687528313362
people i know,5.5,48.0,6.024503078559206
the tempest,6.0,31.0,6.059334108995022
regression,5.3,585.0,5.706847179605984
三国之见龙卸甲,6.6,35.0,6.088784695610652
butterfly on a wheel,6.3,130.0,6.100741513006888
zambezia,5.3,68.0,5.991860718706652
ராமானுஜன்,5.0,3.0,6.057345037749643
dwegons,0.5,1.0,6.053790179441892
hands of stone,6.1,109.0,6.0673853792111805
survivor,5.4,404.0,5.813029059967887
the frozen ground,6.1,465.0,6.077615163352872
the painted veil,7.1,312.0,6.3918464464414555
der baader meinhof komplex,7.1,157.0,6.259121173404486
dances with wolves,7.6,1046.0,6.999529842893653
bad teacher,5.4,1584.0,5.596802666550803
sea of love,6.7,141.0,6.172987928983366
a cinderella story,6.1,713.0,6.081629219382147
scream,7.0,1476.0,6.707172977821766
thir13en ghosts,5.4,440.0,5.799633522887847
the shining,8.1,3757.0,7.791572895957874
back to the future,8.0,6079.0,7.807614937087792
house on haunted hill,5.5,209.0,5.928433686468157
i can do bad all by myself,6.0,40.0,6.058581986486634
fight valley,3.9,8.0,6.036568156940279
the switch,5.9,583.0,5.986666568559865
just married,5.3,404.0,5.775412672630828
the devil's double,6.5,208.0,6.1658237020563895
thomas and the magic railroad,4.6,8.0,6.044827743960928
the crazies,6.2,633.0,6.129081512206838
千と千尋の神隠し,8.3,3840.0,7.96753729720743
風暴,5.9,43.0,6.0523046429249785
the bounty,6.5,108.0,6.1228704503926865
the book thief,7.4,1486.0,6.984226906496062
sex drive,6.0,342.0,6.041100010282125
leap year,6.4,465.0,6.200522652339656
the fall of the roman empire,6.0,33.0,6.059165306408976
take me home tonight,6.2,208.0,6.09475308702222
won't back down,5.8,40.0,6.047314380852831
the nutcracker,5.6,5.0,6.058656608008162
kansas city,6.1,12.0,6.0627466428233285
indignation,6.8,69.0,6.130978633836955
the amityville horror,6.0,588.0,6.0330629653461925
adaptation.,7.3,638.0,6.665896949851307
land of the dead,6.0,381.0,6.039574890966232
逃出生天,5.8,11.0,6.057846123943479
fear and loathing in las vegas,7.2,1301.0,6.813187828719183
the invention of lying,6.0,518.0,6.035011119869958
neighbors,6.2,2713.0,6.172684957258502
the mask,6.6,2472.0,6.485293828900543
big,6.9,993.0,6.562413235361101
borat: cultural learnings of america for make benefit glorious nation of kazakhstan,6.5,1579.0,6.369538999735664
legally blonde,6.1,882.0,6.083629645879839
star trek iii: the search for spock,6.4,434.0,6.194921386236875
the exorcism of emily rose,6.3,659.0,6.18005508683635
deuce bigalow: male gigolo,5.5,308.0,5.885064632316473
left behind,3.7,392.0,5.1902007630937
the family stone,6.2,249.0,6.0994485423346125
barbershop 2:  back in business,5.6,74.0,6.016119906459019
bad santa,6.5,656.0,6.2787279113163725
austin powers: international man of mystery,6.5,1013.0,6.3256644149765355
my big fat greek wedding 2,5.5,322.0,5.879630252424909
diary of a wimpy kid: rodrick rules,6.3,238.0,6.124441861680077
predator,7.3,2093.0,6.9998165799513234
amadeus,7.8,1076.0,7.133100349602239
prom night,4.8,167.0,5.810266679098578
mean girls,6.9,2320.0,6.712238531908198
under the tuscan sun,6.4,172.0,6.131108325897279
gosford park,6.8,246.0,6.260254596512564
peggy sue got married,5.9,136.0,6.034731030279788
birdman,7.4,4535.0,7.227779675390107
blue jasmine,7.0,1098.0,6.64456629547823
united 93,6.9,367.0,6.3586241180381
honey,6.0,303.0,6.04274738993372
spy hard,4.9,147.0,5.852990465612619
the fog,6.4,311.0,6.1692081655509785
soul surfer,6.9,342.0,6.345250207910582
catch-22,6.7,72.0,6.123980067931954
observe and report,5.6,225.0,5.945914201570402
conan the destroyer,5.8,383.0,5.9667551855702845
raging bull,7.7,938.0,7.017533091048203
love happens,5.6,180.0,5.964227306359422
young sherlock holmes,6.7,167.0,6.189358674319605
fame,5.5,135.0,5.9678176526776525
127 hours,7.0,2606.0,6.808178635654918
small time crooks,6.4,155.0,6.125567527764255
center stage,6.8,90.0,6.149464750533566
love the coopers,5.4,167.0,5.929979940747323
catch that kid,4.9,76.0,5.943690630570388
life as a house,7.2,120.0,6.234928114437355
steve jobs,6.8,1573.0,6.579577891397909
"i love you, beth cooper",5.1,197.0,5.843475444527693
youth in revolt,5.9,319.0,6.009801021643589
the legend of the lone ranger,3.7,14.0,6.0137327637507445
the tailor of panama,6.2,92.0,6.078731247251325
blow out,7.3,236.0,6.384539967334999
getaway,4.9,246.0,5.749992587778941
the ice storm,6.9,176.0,6.23639859385994
and so it goes,5.7,164.0,5.990879149167277
troop beverly hills,5.6,56.0,6.026436928933209
being julia,6.4,23.0,6.0732946759098265
nine 1/2 weeks,5.8,177.0,6.007311936724332
dragonslayer,6.5,67.0,6.101890380468806
the last station,6.7,55.0,6.110473393662772
ed wood,7.3,630.0,6.661994777235008
labor day,6.7,299.0,6.258919721780711
монгол,6.5,158.0,6.145643973919698
rocknrolla,6.9,836.0,6.527219927228094
megaforce,3.5,15.0,6.00597548964308
hamlet,7.3,117.0,6.246115896322121
mao's last dancer,6.8,28.0,6.091680817199871
midnight special,6.2,694.0,6.132253086807558
anything else,6.2,149.0,6.087171197076324
the railway man,6.7,273.0,6.2467584415753015
das weisse band,7.2,255.0,6.375776443681633
restoration,5.3,11.0,6.0497697656468565
the wraith,5.9,108.0,6.0395799619608095
salton sea,7.0,104.0,6.188104923004535
metallica: through the never,6.7,83.0,6.132394701733745
the informers,4.4,60.0,5.925470151240424
carlos,6.7,50.0,6.106379458896542
i come with the rain,5.6,20.0,6.0486858121818985
one man's hero,9.3,2.0,6.071716086912961
day of the dead,6.9,270.0,6.302758734473946
i am wrath,4.5,179.0,5.732736408015913
renaissance,6.7,77.0,6.12783562303281
red sonja,5.0,206.0,5.812321016444646
red lights,6.0,376.0,6.039764063485191
superbad,7.0,2100.0,6.773138343106682
madea goes to jail,6.4,52.0,6.086417188927298
wolves,5.7,82.0,6.022597354262646
step up 2: the streets,6.5,640.0,6.276025351454588
hoodwinked!,5.9,479.0,5.994511062145788
hotel rwanda,7.5,793.0,6.8414854479873615
hitman,5.9,966.0,5.966377267974028
black nativity,5.8,16.0,6.055966779016777
the prince,4.6,218.0,5.703145507213411
city of ghosts,5.4,18.0,6.044757573263823
the others,7.4,1660.0,7.01527605596803
aliens,7.7,3220.0,7.417890285451288
my fair lady,7.4,352.0,6.522889638361555
i know what you did last summer,5.6,687.0,5.828145328228083
let's be cops,6.4,1219.0,6.280144632295135
sideways,6.9,478.0,6.410969695475183
beerfest,5.8,172.0,6.008543005232196
halloween,7.4,1035.0,6.874248217246634
good boy!,4.7,30.0,6.003704586293586
the best man holiday,6.7,110.0,6.152042577442962
smokin' aces,6.4,534.0,6.211954493692285
saw 3d,5.8,730.0,5.9254237217182215
40 days and 40 nights,5.2,297.0,5.79730425067788
a night at the roxbury,5.9,198.0,6.025107385259804
beastly,6.0,849.0,6.027381968667222
the hills have eyes,6.1,705.0,6.081522334840371
dickie roberts: former child star,5.1,64.0,5.978192384748651
"mcfarland, usa",7.4,213.0,6.384816772826172
lottery ticket,5.6,54.0,6.027614931499323
atl,6.0,32.0,6.0592495874722365
pitch perfect,7.3,2247.0,7.015664453344364
summer catch,4.8,63.0,5.953606016924297
a simple plan,6.9,187.0,6.244916231511679
they,4.6,74.0,5.916657540867621
larry the cable guy: health inspector,3.3,17.0,5.993731019513114
the adventures of elmo in grouchland,6.3,14.0,6.066949138019751
brooklyn's finest,6.2,293.0,6.104042793775192
55 days at peking,6.3,36.0,6.074211346183441
evil dead,6.4,1723.0,6.30538788566883
my life in ruins,5.6,101.0,6.001547614014928
american dreamz,4.9,95.0,5.917768902490863
superman iv: the quest for peace,4.1,318.0,5.430559929560232
how she move,3.0,6.0,6.034901198824718
running scared,7.0,331.0,6.372220989416094
bobby jones: stroke of genius,5.5,19.0,6.046579405523237
shanghai surprise,2.9,15.0,5.992836803511693
the illusionist,7.1,1615.0,6.795664424685125
roar,5.6,19.0,6.049337025261988
veronica guerin,6.8,59.0,6.121801386015789
escobar: paradise lost,6.1,271.0,6.073000223597778
southland tales,5.2,153.0,5.901814350431968
chasseurs de dragons,6.5,129.0,6.132782491120788
damnation alley,5.0,27.0,6.020937174182941
the apparition,4.5,140.0,5.792090383216679
my girl,7.0,428.0,6.427680519495
fur: an imaginary portrait of diane arbus,5.8,73.0,6.0363300274636735
wall street,7.0,546.0,6.483218100662426
sense and sensibility,7.2,352.0,6.454005098244139
becoming jane,6.9,317.0,6.331198794737092
sydney white,6.0,236.0,6.0459086207566335
house of sand and fog,7.0,199.0,6.276862152365374
dead poets society,8.1,2705.0,7.695435025305336
dumb and dumber,6.5,1859.0,6.383983080429225
when harry met sally...,7.3,950.0,6.7880205002503144
the verdict,7.4,131.0,6.280890400006879
road trip,5.9,542.0,5.989598358420388
varsity blues,6.0,122.0,6.052516679804937
the artist,7.3,1049.0,6.81750623060239
the unborn,4.8,365.0,5.616998270923198
moonrise kingdom,7.6,1662.0,7.158144601374574
the texas chainsaw massacre: the beginning,5.9,402.0,6.001299636572304
