movieId,title,genres
75253,Aa Ab Laut Chalen,"Drama, Romance"
606535,Shubh Mangal Zyada Saavdhan,"Comedy, Romance"
215322,Rishtey,"Action, Drama"
543930,Chaahat,Romance
66346,Aalavandhan,Thriller
12616,One Night Stand,Drama
71301,Laawaris,"Action, Drama"
381899,Dacait,"Action, Crime, Drama"
232820,Naam,"Crime, Drama"
648705,Nishabd,"Thriller, Horror"
290004,Sixteen,Drama
1094184,Lohardaga,
616458,Sathyam,"Drama, Comedy"
719800,Salmon 3D,"Romance, Thriller"
165076,Gumrah,"Drama, Action, Crime"
118133,Ijaazat,"Romance, Drama"
15532,Ek Vivaah... Aisa Bhi,"Drama, Romance"
50099,Break Ke Baad,"Drama, Comedy, Romance"
284509,Indrasabha,
1171099,Maharaj,"Drama, History"
413588,Rock On 2,"Music, Drama"
37729,Bumm Bumm Bole,Drama
697079,Anjaam,
662231,Hacked,Thriller
886440,Dybbuk: The Curse Is Real,"Horror, Thriller, Drama"
75157,Mausam,"Romance, Drama"
672940,Haathi Mere Saathi,Drama
106862,Vardi,Action
371811,Sardaar Gabbar Singh,"Comedy, Action"
618990,Aag Ke Sholay,"Action, Thriller"
1005728,Kacchey Limbu,Drama
161218,Yeh Hai Jalwa,"Romance, Drama, Comedy"
16283,Saawariya,"Drama, Music, Romance"
819309,Emergency,"Comedy, Drama, Thriller"
134841,Makdee,"Family, Horror, Fantasy"
272610,Black Rose,"Action, Crime, Drama, Thriller"
936626,Kaalia,
81253,Prem Rog,"Drama, Music, Romance"
67973,Phoonk,"Horror, Thriller"
14394,Sarkar Raj,"Action, Adventure, Crime, Drama"
415403,Gehrayee,"Horror, Drama"
512180,Yamla Pagla Deewana,"Comedy, Drama"
555017,Saajan Ka Ghar,Drama
122473,Commando 2,"Action, War"
20493,Love Story 2050,"Science Fiction, Romance"
523192,Mehsampur,Drama
74458,Mere Brother Ki Dulhan,"Drama, Comedy, Romance"
1163258,12th Fail,Drama
46618,Umrao Jaan,"Romance, Drama"
63006,Dum Maaro Dum,"Action, Crime, Thriller"
295218,Farz,"Action, Thriller, Crime"
496327,Sui Dhaaga: Made in India,"Comedy, Drama, Family"
764928,Om - The Battle Within,"Action, Thriller"
216969,Sohni Mahiwal,"Romance, Drama, Action"
1140056,Cash,Comedy
226846,Drona,Action
205212,Bewafaa,Drama
579397,Bazaar,"Action, Crime"
569584,Why Cheat India,"Drama, Crime"
410852,Ek Phool Do Mali,
15084,Salaam Namaste,"Comedy, Romance, Drama"
824697,B.A. Pass 3,
136615,Kasoor,"Drama, Mystery, Thriller"
843617,Players,"Romance, Comedy"
122895,Purana Mandir,Horror
413421,Phillauri,"Fantasy, Comedy, Romance, Drama"
918375,Dushman,
188306,Aurangzeb,"Thriller, Action, Drama"
35100,Right Yaaa Wrong,"Thriller, Crime, Drama"
272176,Bhagwaan Dada,Action
1010925,Love in a Taxi,"Drama, Romance"
278358,Vishwaroopam 2,"Action, Thriller"
10117,Action Jackson,"Action, Comedy"
34144,Atithi Tum Kab Jaoge?,Comedy
33103,Purab Aur Pachhim,Drama
165573,Kya Kehna,"Drama, Romance"
1107034,Sparsh,
907306,Navra Mazha Navsacha,
143881,Suhaag,
197696,Welcome to New York,Drama
82569,Chann Pardesee,
48757,Annamalai,"Drama, Romance"
1064356,All India Rank,"Drama, Comedy"
403862,Great Grand Masti,"Comedy, Fantasy, Horror"
132338,Saaransh,Drama
28472,Silsila,"Drama, Romance"
1016346,Mr. & Mrs. Mahi,"Action, Drama, Thriller"
55627,100 Days,"Romance, Thriller"
391729,Jung,"Drama, Action, Crime"
33384,Road to Sangam,Drama
727268,Suraj,"Action, Drama"
46386,Honeymoon Travels Pvt. Ltd.,"Comedy, Drama, Romance"
305339,Raavan,"Drama, Family"
901,City Lights,"Comedy, Romance, Drama"
30627,Kaala Patthar,"Drama, Action, Thriller"
593214,Blank,"Action, Thriller"
547768,Mitron,"Romance, Comedy, Family"
99106,Mahakaal,"Horror, Action, Comedy"
482154,Ajji,"Thriller, Crime"
232708,Aarzoo,"Action, Music, Drama"
19620,Bluffmaster!,"Drama, Comedy, Romance"
160243,Oh Darling Yeh Hai India,Comedy
54892,Ramayana: The Epic,"Animation, Action, Adventure"
20496,Mangal Pandey: The Rising,"Drama, History"
563150,The Journey of Karma,Drama
363335,Raaz Reboot,Horror
320873,Dhanak,"Drama, Comedy"
396466,Bhoot and Friends,"Drama, Action, Adventure, Horror"
672940,Haathi Mere Saathi,Drama
166871,Saajan Chale Sasural,"Comedy, Romance"
276056,Sssshhh...,"Thriller, Horror"
297019,The Shaukeens,Comedy
1124876,Ulajh,
317371,Kati Patang,Drama
71562,I Am Kalam,"Comedy, Drama, Family"
543736,Hum Dono,"Comedy, Romance, Music"
25510,Jannat: In Search of Heaven...,"Crime, Drama, Romance"
482250,Jeet,
223091,Mard,"Action, Drama, History"
413884,Half Girlfriend,"Romance, Drama"
557631,Jalebi,Drama
410481,Thupparivaalan,"Action, Crime, Thriller"
267500,Pyar Ka Karz,"Action, Comedy, Drama"
801831,Saina,Drama
683395,Virgin Bhanupriya,"Comedy, Drama"
744181,Halahal,"Mystery, Drama"
317821,Maid for each other,"Comedy, Crime"
56448,Stalin,"Drama, History, War, TV Movie"
58302,Dus,"Action, Crime, Thriller"
1174215,Mann,
242618,Om Dar-B-Dar,"Drama, Fantasy, Comedy"
1275922,3rd October,"Music, Documentary"
48184,Baabul,"Drama, Romance, Family"
125292,Roti Kapada Aur Makaan,
276480,Hawas,"Romance, Thriller"
458032,Dobaara: See Your Evil,Horror
1260965,Fateh,"Action, Crime"
616685,Zakhmi Sipahi,Action
1139819,Happy Ending,"Romance, Comedy"
664601,Gunda,Documentary
198524,Nishant,"Drama, Crime"
482600,Japan,"Romance, Drama"
678,The Past,"Crime, Romance, Thriller"
15383,Army,"War, History, Thriller"
1187761,Dvand: The Internal Conflict,Drama
1021400,Dulhe Raja,"Comedy, Romance"
441751,Irada,Thriller
543,Blackmail,"Drama, Thriller, Crime"
1055709,Jaggu Ki Lalten,
78619,Coolie,"Action, Drama"
248698,Dedh Ishqiya,"Comedy, Drama, Romance"
1083241,VD18,"Action, Drama"
212051,Ek Doctor Ki Maut,Drama
31248,Ram Gopal Varma Ki Aag,"Action, Comedy, Crime"
671909,Yeh Ballet,Drama
160148,Namak Haraam,"Drama, Action"
705475,Mandi,
46432,Woh Lamhe ...,"Drama, Romance"
48925,Naya Daur,Drama
342291,Welcome to Karachi,Comedy
856836,No Land's Man,"Crime, Mystery, Romance"
261855,1971,"Documentary, History"
318106,Hawaizaada,"Drama, Fantasy, History"
534686,Saheb Biwi Aur Gangster 3,"Action, Drama, Thriller"
460844,Tumhari Sulu,"Comedy, Drama"
391811,Prem,
106586,Dangerous Ishhq,"Thriller, Romance"
209410,Shuddh Desi Romance,"Drama, Romance"
303105,Ajay,
267504,Aakhree Raasta,"Crime, Action, Drama"
463063,Mubarakan,"Comedy, Drama"
651857,Police Aur Mujrim,
46423,Lucky: No Time for Love,"Drama, Romance"
360826,Jazbaa,"Thriller, Action"
318560,Ankhen,Drama
206202,Mashaal,Action
299692,Super Nani,"Family, Drama"
19276,Dhoondte Reh Jaoge,Comedy
345988,Tahalka,
1092300,Googly,
241180,Swarg,Drama
33206,Mere Baap Pehle Aap,"Romance, Comedy"
46385,Hadh Kar Di Aapne,"Romance, Comedy"
307368,Amir Garib,"Action, Drama"
728133,Meel patthar,Drama
331192,Hatya,"Drama, Action"
568522,NTR: Kathanayakudu,Drama
60124,Apne,Drama
161175,Yeh Lamhe Judaai Ke,"Drama, Romance, Mystery"
53804,No Problem,Comedy
797223,Yudhra,"Action, Thriller, Romance"
304156,Baghavat,"Drama, History"
413548,Begum Jaan,"Action, Drama, History"
277229,Taarzan: The Wonder Car,"Action, Romance"
252053,Yaariyan,"Drama, Romance"
31525,The Legend of Bhagat Singh,"Crime, Drama, History"
33517,Beyond the Clouds,"Drama, Romance"
603664,Oops!,"Horror, Drama"
268860,Hawaa Hawaai,"Drama, Family"
735182,Ram Singh Charlie,"Drama, Comedy"
1066714,Main Atal Hoon,Drama
321936,Taqdeer,"Adventure, Drama"
444011,Simran,"Drama, Crime, Thriller"
161223,Dulhan Hum Le Jayenge,"Comedy, Romance"
65106,The Great Gambler,"Action, Crime, Romance, Thriller"
198727,Pinjar: Beyond Boundaries...,"Drama, Romance, Music"
858288,200: Halla Ho,"Crime, Thriller"
576121,Total Dhamaal,"Comedy, Adventure, Action"
755388,Ayalaan,"Science Fiction, Action, Adventure"
69597,Aayirathil Oruvan,"Action, Adventure"
19624,Fashion,"Drama, Romance"
732886,14 Phere,"Comedy, Romance, Drama"
1160026,Yellow Bus,Drama
916477,Mere Sajana Saath Nibhana,"Drama, Music"
681235,Torbaaz,Drama
1080808,Ishq Vishk,"Romance, Drama"
139582,Chakravyuh,Thriller
560702,Kadakh,"Thriller, Comedy, Crime, Drama"
482182,Darwaza,Horror
64084,Scorned,"Drama, Thriller"
301226,Ankush,
661671,Shikara,"Drama, Romance"
414276,Freaky Ali,"Comedy, Romance"
65946,Ready,"Action, Comedy"
1148172,Do Patti,"Mystery, Thriller"
21567,Iqbal,Drama
1079170,Operation Fryday,"Action, Crime, Thriller"
1206056,Dil Hai Gray,Drama
161219,Kahin Pyaar Na Ho Jaaye,"Romance, Family, Comedy"
443624,Journey Bombay to Goa: Laughter Unlimited,"Adventure, Comedy, Drama"
238534,Lekin...,"Romance, Drama"
271677,The Hero: Love Story of a Spy,"Thriller, Action, Adventure, Romance"
604195,The Zoya Factor,Romance
383404,Kucch To Hai,"Mystery, Horror, Thriller, Romance"
303904,Ungli,"Thriller, Comedy, Drama"
58045,Parinda,"Action, Crime, Drama"
107745,Saajan,"Drama, Romance"
621005,Prassthanam,"Action, Drama"
1061554,Berlin,
554826,Bhonsle,Drama
180853,Chashme Baddoor,"Comedy, Drama"
170643,Pukar,"Drama, Action"
1196732,All Is Well,Drama
786567,Gandhi Talks,Comedy
72576,Do Ankhen Barah Haath,"Thriller, Crime, Drama, Comedy"
983040,Ittu Si Baat,Drama
27964,Qayamat Se Qayamat Tak,"Drama, Romance"
64879,Lamhe,"Drama, Romance"
666390,Bunty Aur Babli 2,"Comedy, Crime, Drama"
304909,Ahsaas,"Romance, Drama"
688943,Harami,"Drama, Thriller"
78701,Kisna: The Warrior Poet,"Drama, Romance"
375624,Kudrat,Romance
285937,Jal,Drama
1187167,Ek Gulelbaaz the Catapult,"Drama, Family"
544259,Jail Yatra,
621385,Barot House,Thriller
171879,The Attacks of 26/11,"Action, Crime, History, Thriller"
140896,Son of Sardaar,"Action, Comedy, Romance"
14071,Dostana,"Drama, Comedy, Romance"
1366,Rocky,Drama
612521,Mere Aagosh Mein,Thriller
496495,Narasimha,"Drama, History, War"
168498,The Burning Train,"Action, Thriller"
401762,Bemisal,"Family, Drama"
410853,Ghazab,"Action, Comedy, Drama"
503449,Vijay,Drama
400706,Chhota Bheem Himalayan Adventure,
446321,Free Entry,"Thriller, Drama, Romance"
10999,Commando,"Action, Adventure, Thriller"
503577,Jaal,"Action, Drama"
59368,Shaapit: The Cursed,Horror
39347,Hello Brother,"Comedy, Romance"
643807,Ramprasad Ki Tehrvi,"Drama, Family, Comedy"
560955,Backfire,"Crime, Drama"
165402,Main Prem Ki Diwani Hoon,"Romance, Drama"
455574,Naseeb Apna Apna,Comedy
393363,Parivaar,"Drama, Romance"
413771,Tu Hai Mera Sunday,"Drama, Comedy"
413170,Rakshak,"Action, Thriller"
295218,Farz,"Action, Thriller, Crime"
378301,Chalk N Duster,Drama
31897,U Me Aur Hum,"Romance, Comedy, Drama"
86604,"Tom, Dick, and Harry","Comedy, Romance"
698436,Tryst with Destiny,Drama
413727,Mukti Bhawan,"Comedy, Drama"
30613,Hero No. 1,"Drama, Comedy, Romance"
24827,Ajab Prem Ki Ghazab Kahani,"Romance, Comedy, Action"
35064,Dhadkan,"Drama, Romance"
4580,I Love You,Drama
85708,The Stoneman Murders,Crime
1157674,Lomad,"Crime, Drama, Thriller"
39039,Awaara,"Drama, Music, Romance"
744991,Tribhanga,"Drama, Family"
590397,Bhuj: The Pride of India,"War, History, Action, Drama"
585981,Kuch Pal Pyar Ke,"Drama, Thriller"
44827,Dor,Drama
10699,Hero,"Comedy, Drama"
307490,Aaj Ka Arjun,"Action, Crime, Drama"
23275,Do Knot Disturb,"Comedy, Romance"
538126,Lupt,"Horror, Thriller"
425972,Cargo,"Drama, Thriller, Horror"
718092,Shiva,Drama
1297049,Chhota Bheem and the Curse of Damyaan,"Action, Adventure, Fantasy, Comedy, Family"
16576,Cheeni Kum,"Romance, Drama"
777141,Veer,Action
138934,Damini,"Drama, Crime"
795589,Khichdi 2,"Comedy, Drama, TV Movie"
1159468,Rang,
1075515,Sandwich,Drama
850888,The Huntress,"Action, Thriller"
324971,Khud-Daar,"Action, Drama"
306687,Sunday,"Romance, Drama"
1216221,The Y,"Animation, Action, Fantasy"
61182,F.A.L.T.U,Comedy
1177134,Swayambhu,
297213,Aunty No. 1,Comedy
21905,Shabd,"Romance, Thriller"
306400,Do Raaste,"Drama, Romance"
159666,Mela,"Action, Adventure, Comedy, Drama, Romance"
300425,Lingaa,"Comedy, Drama, Action"
45667,Yeh Vaada Raha,"Drama, Romance"
22241,Firaaq,Drama
174059,Ek Rishtaa: The Bond of Love,"Drama, Family"
23130,15 Park Avenue,"Drama, Romance"
240307,Balika Badhu,"Drama, Romance"
270916,Gardish,Drama
904473,Angoor,
192558,Aashiqui,"Drama, Romance"
296690,Kill Dil,"Action, Drama, Romance"
27641,Tridev,"Crime, Action"
960942,Junko,"Crime, Horror"
159657,Baazi,
211990,Ankur Arora Murder Case,"Drama, Thriller"
482337,Benaam,"Horror, Action, Drama"
724942,Parichay,Drama
319920,Kartoos,"Action, Crime, Thriller"
652049,Chintu Ka Birthday,Drama
136543,Imtihaan,"Action, Drama, Romance"
568856,Amavas,"Horror, Romance, Thriller"
71069,Bhindi Baazaar,"Crime, Drama, Thriller"
65804,Mr. Natwarlal,"Drama, Romance"
124003,Karz,Adventure
171492,Ankur,Drama
548945,Rangeela Raja,"Comedy, Drama"
319586,Teri Meherbaniyan,"Action, Crime, Drama"
384993,Hum Se Badkar Kaun,"Thriller, Action, Drama"
638665,Eeb Allay Ooo!,"Comedy, Drama"
30321,Haseena Maan Jaayegi,"Action, Comedy"
71481,404: Error Not Found,"Drama, Mystery, Thriller"
937036,DJ Tillu,"Romance, Comedy, Thriller"
267192,Genius,"History, Drama"
738567,Suraj Pe Mangal Bhari,"Comedy, Drama"
312800,Adi Shankaracharya,"Drama, History"
477045,The Final Exit,"Horror, Thriller"
411684,Dev Bhoomi,Drama
821792,Bull,"Crime, Horror, Thriller"
592508,Soorya,"Action, Crime, Thriller"
628566,Satellite Shankar,"Action, Drama"
44059,Baton Baton Mein,"Comedy, Drama, Romance"
293768,Kidnap,"Drama, Thriller"
572393,Chittagong,
496334,Batti Gul Meter Chalu,"Comedy, Drama"
270823,Talaash: The Hunt Begins...,"Action, Drama, Mystery, Crime"
1189198,Genie,"Fantasy, Comedy"
228355,Boss,"Action, Comedy, Drama"
1214558,Power,Documentary
3717,Tsunami,"Action, Adventure"
117409,Viruddh... Family Comes First,"Drama, Family"
301687,Tango Charlie,
456756,Bank Chor,"Comedy, Crime, Thriller"
138370,Luv Shuv Tey Chicken Khurana,Comedy
184793,Nautanki Saala!,"Comedy, Romance"
915823,Koshish,
314364,Sakthi,"Thriller, Horror"
348152,Jajantaram Mamantaram,"Family, Fantasy"
161468,Inkaar,
160247,Zamaana Deewana,"Drama, Romance"
204261,American Desi,Comedy
655459,Jai Mummy Di,"Comedy, Romance"
728405,Rosie: The Saffron Chapter,Horror
1112426,Stree 2,"Horror, Comedy"
194136,Sooryavansham,"Action, Drama"
613225,One Day: Justice Delivered,"Crime, Thriller, Drama"
83902,Na Tum Jaano Na Hum,"Romance, Drama"
356399,Mohalla Assi,Drama
298714,X: Past Is Present,"Drama, Mystery"
1069910,Despatch,
12274,Kuselan,Drama
1087305,Lagaam,
166872,Tere Mere Sapne,"Action, Comedy, Romance"
20651,Parineeta,"Romance, Drama"
784939,The Immortal Ashwatthama,"Science Fiction, Thriller"
244237,Jai Ho,"Action, Drama"
336211,Tanu Weds Manu,"Comedy, Romance"
336211,Tanu Weds Manu Returns,"Comedy, Romance"
980165,Karma Strikes,"Drama, Romance, Thriller"
364525,Kshatriya,
207901,Dayavan,"Action, Crime, Drama"
1165459,Tamso,Horror
911812,Haqeeqat,"Crime, Drama"
150731,Hum Kisise Kum Naheen,Romance
770218,Apne 2,
377030,Nehlle Pe Dehlla,Comedy
370645,Yeshwant,"Action, Crime, Drama"
29534,Amar Prem,"Drama, Romance"
732953,The Hidden Strike,"War, Action"
799450,Woh Ladki Hai Kahaan,Comedy
138952,Thadaiyara Thaakka,"Action, Thriller"
117361,Return of Hanuman,"Animation, Family, Action, Adventure"
302431,Rang Rasiya,"Drama, History"
20494,Malamaal Weekly,"Comedy, Crime"
25499,Jaane Do,"Comedy, Crime"
1138938,Ticket ek Sangharsh,
1086512,Angithee 2,"Romance, Drama"
68758,Haunted - 3D,"Horror, Thriller"
487593,Irumbu Thirai,"Thriller, Action"
14214,Thoda Pyaar Thoda Magic,"Drama, Comedy"
161179,Shakthi: The Power,"Action, Drama"
71756,Chhoti Si Baat,"Drama, Comedy, Romance"
283201,Finding Fanny,"Adventure, Comedy, Drama, Romance"
159655,Parampara,"Action, Drama"
120942,Teri Meri Kahaani,"Comedy, Drama, Romance"
264085,Bhoothnath Returns,"Comedy, Drama, Fantasy"
345980,Roop Ki Rani Choron Ka Raja,"Action, Drama"
531601,Arjun Patiala,"Comedy, Romance"
1182598,Udd Jaa Nanhe Dil,"Family, Drama"
108286,Teesri Manzil,"Mystery, Thriller, Comedy"
48930,Satyakam,Drama
312643,Agni Pankh,
494950,Rajma Chawal,"Comedy, Drama, Family"
361992,Bhai,
160251,Guddu,"Romance, Drama"
231785,Himmatwala,"Action, Comedy, Drama"
504056,Big Brother,"Action, Drama, Comedy"
205077,Amrapali,"War, Fantasy, History, Drama, Music, Romance"
402064,Chhoti Chhoti Baatein,Drama
1155341,Minus 31: The Nagpur Files,"Mystery, Drama, Music, Thriller"
507398,Hukumat,"Action, Drama"
20390,No Entry,"Comedy, Romance"
48391,Jism,Thriller
442774,Billoo Baadshah,"Drama, Action, Crime"
161237,Auzaar,Action
439057,Nenu Local,"Action, Comedy"
38022,Amar Akbar Anthony,"Action, Comedy, Drama"
320803,Hum Kaun Hai?,Horror
165058,Biwi Ho To Aisi,"Comedy, Drama"
384344,Tere Bin Laden: Dead or Alive,Comedy
467510,Sampoorna Ramayana,"History, Drama, War"
142673,Deewana Mastana,"Comedy, Romance"
306380,Shadyantra,
307405,Roti,"Drama, Romance, Action, Crime"
46619,Yaadon Ki Baaraat,"Music, Action, Drama"
575222,Eiga Doraemon: Nobita no getsumen tansaki,"Animation, Adventure, Comedy, Science Fiction, Fantasy, Family"
512898,Dhh,"Drama, Family"
46375,A Sublime Love Story: Barsaat,"Romance, Action"
309150,Kaala Sona,"Action, Western"
211277,Dhaai Akshar Prem Ke,"Romance, Drama"
545071,99 Songs,"Music, Drama, Romance"
974433,Maama Mascheendra,"Action, Drama"
590351,72 Hours: Martyr Who Never Died,"War, History"
1305243,Silsila Sidnaaz Ka,Romance
346911,Diya Aur Toofan,"Crime, Drama, Thriller, Action"
239586,Issaq,Romance
18673,8 x 10 Tasveer,"Thriller, Action, Mystery"
285363,Andhera,Horror
20916,Style,"Comedy, Thriller"
504,Monster,"Crime, Drama"
23305,The Warrior,"Adventure, Drama"
277608,Naqaab,"Crime, Romance, Thriller"
441868,Sarkar 3,Crime
139656,Mere Yaar Ki Shaadi Hai,"Comedy, Romance"
538394,Nawabzaade,"Comedy, Romance"
1195015,Pyaar Hai Toh Hai,"Drama, Romance"
418235,Lipstick Under My Burkha,"Comedy, Drama"
192097,Ghanchakkar,"Comedy, Crime, Thriller"
80249,Vaada,"Action, Comedy"
1235834,Khiladi 1080,"Action, Crime, Thriller"
54654,Meri Jung,Drama
292431,Love,"Drama, Romance"
136542,Family: Ties of Blood,"Action, Crime, Drama, Thriller"
25511,London Dreams,Drama
354205,C U at 9,
302445,Balwaan,"Action, Crime"
453989,Aashiqui 3,"Romance, Drama"
386315,Perversion,"Thriller, Mystery, Crime, Drama"
603104,Veergati,"Action, War, Thriller"
192675,Eklavya,"Action, Drama, Thriller"
213851,Kunwara Baap,"Drama, Comedy"
84693,Naram Garam,"Drama, Comedy"
515192,High Jack,Comedy
161392,Baaghi: A Rebel for Love,"Action, Drama, Romance"
312809,Tevar,"Thriller, Action, Drama"
791009,Tuesdays and Fridays,"Romance, Comedy, Music"
321335,Maa Tujhhe Salaam,"Action, Drama"
556310,Bombairiya,"Comedy, Crime, Drama"
972675,Chitrakut,Drama
133583,Ajanabee,"Drama, Romance"
20623,Page 3,Drama
154311,Geraftaar,"Action, Drama"
21982,Aankhen,"Crime, Thriller"
505175,Love Per Square Foot,"Comedy, Romance"
627425,Masti,
1065835,The Ladykiller,"Thriller, Crime"
645370,Bypass Road,"Drama, Thriller"
702550,Durgamati: The Myth,"Horror, Thriller"
58302,Dus,"Action, Crime, Thriller"
75352,Abhimaan,"Drama, Romance"
34977,Penthouse,"Crime, Mystery"
509712,Thokar,"Action, Drama, Family"
1067209,Gandhi Godse Ek Yudh,"Drama, History"
370992,Shivaay,"Adventure, Action, Drama, Thriller"
146255,Ajooba,"Action, Adventure, Fantasy"
253708,Naajayaz,"Action, Drama"
1067049,Junglemahal: The Awakening,Horror
66384,Oru Kaidhiyin Diary,"Action, Crime, Thriller"
326494,Desh Premee,"Action, Drama"
442869,Gang,"Drama, Action, Crime"
432924,Tapa Tap,Comedy
64743,Chalti Ka Naam Gaadi,Comedy
85992,Tezz,"Drama, Action, Thriller"
272665,Kaash,Drama
403858,Budhia Singh: Born to Run,Drama
311571,I - Proud to Be an Indian,"Action, Crime, Drama"
302156,Criminal,"Action, Crime, Science Fiction"
277032,Judaai,"Drama, Romance"
75745,Force,"Action, Crime, Drama, Thriller"
69513,Padikkathavan,"Action, Drama"
192842,Souten,"Drama, Romance"
1270074,Caravan,Documentary
87995,Ek Ajnabee,"Action, Thriller"
1046688,Apurva,"Crime, Thriller"
449777,Poorna,"Action, Drama"
1099516,Am I Next,Crime
297022,Red Swastik,"Crime, Drama, Thriller"
483208,Firangi,"Drama, Comedy"
41968,The Deceivers,Adventure
549184,Kaashi in Search of Ganga,"Thriller, Drama"
589615,Raat,"Crime, Mystery, Thriller"
393561,Risk,Documentary
482234,Bees Saal Baad,Horror
904473,Angoor,
240614,R... Rajkumar,"Action, Romance"
1015676,Sulaikha Manzil,"Drama, Romance, Comedy"
1172057,Sherni,
231785,Himmatwala,"Action, Comedy, Drama"
392222,1920 London,Horror
107548,Chori Chori Chupke Chupke,"Drama, Romance"
117335,International Khiladi,"Action, Thriller, Crime, Romance"
458956,Play Girls,Comedy
402693,100%,"Comedy, Drama"
33460,Sehar,"Action, Thriller"
284652,Kala Bazar,"Romance, Action, Crime, Drama, Music"
456426,Touch Chesi Chudu,Action
168987,Aap Ki Kasam,"Romance, Drama"
254171,Bewakoofiyaan,"Romance, Comedy, Drama"
323030,Khamoshi,"Drama, Horror"
161396,Sanam Bewafa,"Drama, Family"
1035366,Rocket Gang,"Comedy, Fantasy, Horror, Music"
901562,Andaman,Drama
844313,Samadhi,
97442,Kareeb,"Drama, Romance"
502702,Kuldip Patwal: I Didn't Do It!,"Crime, Drama, Mystery"
66702,Dil Ne Jise Apna Kaha,"Romance, Drama"
1007695,Pokhar Ke Dunu Paar,Drama
116445,Wonder Women,"Action, Horror, Science Fiction, Thriller"
534151,"Gallit Gondhal, Dillit Mujra",Comedy
10757,Kabhie Kabhie,"Comedy, Drama"
30066,Gol Maal,Comedy
20002,Chandni,"Action, Adventure, Comedy"
1030101,Dhoomam,"Thriller, Drama"
553928,Karma,Horror
143975,Satyam Shivam Sundaram: Love Sublime,"Drama, Romance"
690565,Colour Photo,"Drama, Romance"
512180,Yamla Pagla Deewana Phir Se...,"Comedy, Drama"
330636,Katti Batti,"Comedy, Romance, Drama"
458363,Bhouri,Drama
1137429,Chidiakhana,Drama
524251,I See You,"Horror, Thriller"
232791,Mirch Masala,"Drama, Thriller"
887181,Khilona,"Drama, Romance"
421515,Saat Uchakkey,Comedy
96149,Anamika,"Drama, Mystery, Romance"
218263,Gharwali Baharwali,"Comedy, Romance"
547485,Weapon,Documentary
911812,Haqeeqat,"Crime, Drama"
108141,Rajnigandha,"Drama, Romance"
844710,Collar Bomb,"Crime, Thriller"
72568,Ek Ladka Ek Ladki,"Comedy, Romance, Drama"
203949,Party,
269421,Parzania,"Drama, History"
498479,Vodka Diaries,"Mystery, Thriller"
306442,Phool Khile Hain Gulshan Gulshan,Romance
344248,Meri Biwi Ka Jawab Nahin,"Action, Comedy, Romance"
554895,Undertrial,Drama
357833,Suryaa: An Awakening,"Action, Romance"
30537,...Aur Pyaar Ho Gaya,"Family, Romance, Drama"
66292,Agni Sakshi,"Drama, Thriller"
206050,Fever,"Crime, Thriller"
55808,Rakhta Charitra,"Action, Crime, Drama"
468255,Raag Desh,"History, Action, Drama"
63646,Pudhiya Geethai,"Drama, Romance"
181462,Akaash Vani,"Romance, Drama"
591926,Kundan,
619078,Apradhi,"Action, Crime, Drama"
18862,House Arrest,"Comedy, Family"
316807,Saat Hindustani,
183654,Garm Hava,Drama
157293,ABCD (Any Body Can Dance),Drama
361249,Nil Battey Sannata,"Drama, Family"
751640,376 D,"Crime, Thriller"
103015,Shola Aur Shabnam,"Action, Romance"
15978,Naina,"Horror, Mystery"
204848,Noorie,Romance
242084,Satya 2,"Crime, Drama"
395339,Teraa Surroor,"Romance, Action, Drama"
25827,Marigold,"Comedy, Romance"
607141,Be Happy,"Drama, Music"
8014,Valley of Flowers,"Adventure, Drama, Romance"
101783,Zameen,"Action, Thriller"
34658,Odd Couple,"Action, Comedy"
302154,Fakira,Drama
464853,SOS: Secrets of Sex,Drama
1056872,Leera the Soulmate,"Action, Comedy, Romance, Science Fiction"
287506,Red Rose,"Drama, Romance"
331362,Ghar Ho To Aisa,Drama
480478,Khooni Mahal,Horror
1129654,Pareshan,Comedy
28805,Apaharan,"Action, Crime, Drama"
241258,InCar,"Horror, Thriller"
660056,Bhangra Paa Le,Music
302897,Krishna,"Action, Drama, Romance"
817187,Shalimar,"Romance, Drama"
69564,Aadhi Bhagavan,Action
389245,Kya Yehi Pyaar Hai,"Romance, Comedy, Music"
35217,Friendship,"Comedy, Drama"
163807,Dunno Y Na Jaane Kyun...,"Drama, Romance"
276855,Teen Devian,"Romance, Music"
238674,Jurm,"Crime, Drama, Mystery, Thriller"
525235,Noblemen,Drama
89490,Angaar,"Drama, Action"
178476,3G: A Killer Connection,"Horror, Science Fiction, Thriller"
40779,Milenge Milenge,"Drama, Romance"
341474,Sri,Drama
160255,English Babu Desi Mem,Romance
1035672,Kahani Rubberband Ki,"Comedy, Drama, Family"
210915,Doosara Aadmi,"Drama, Romance"
1198451,Mithya,Drama
346940,Wajood,Drama
309214,Arzoo,"Romance, Drama"
25801,Aamdani Atthanni Kharcha Rupaiya,Comedy
604044,Ghar Parivaar,Drama
136527,Dev,Drama
188719,Khamosh,"Horror, Mystery, Thriller"
1290895,Corporate,Comedy
21461,Munna,"Comedy, Drama, Romance"
258677,Avtaar,Drama
381070,Loev,"Drama, Romance"
169456,Dushman Duniya Ka,Drama
334620,Girlfriend,"Romance, Drama"
1097084,Humse Na Jeeta Koi,Comedy
305899,Sapoot,"Action, Crime"
362140,Shaan,"Comedy, Romance"
