Title,Vote_Average,Vote_Count,Weighted_Average
humse badhkar kaun,7.7,3.0,5.203269896193772
hitler,5.4,15.0,5.014134948096886
hero hindustani,5.5,4.0,4.718402981101944
hazaar chaurasi ki maa,7.7,9.0,6.0355132641291815
hafta vasuli,0.0,0.0,4.371026528258363
kabhi na kabhi,6.5,4.0,5.026095288794251
iski topi uske sarr,0.0,0.0,4.371026528258363
jab pyaar kisise hota hai,5.889,18.0,5.383008842752788
jhooth bole kauwa kaate,7.643,8.0,5.910778750254428
kudrat,4.3,3.0,4.353269896193772
maharaja,5.0,9.0,4.685513264129181
hyderabad blues,4.6,8.0,4.478778750254428
jaane jigar,6.5,2.0,4.75811261402957
mehndi,3.75,4.0,4.179941442640405
mere do anmol ratan,0.0,0.0,4.371026528258363
khote sikkey,0.0,0.0,4.371026528258363
miss 420,3.7,3.0,4.203269896193772
pardesi babu,6.8,4.0,5.118402981101943
keemat – they are back,7.2,6.0,5.502615916955018
prem aggan,1.5,2.0,3.8490217049386604
military raaj,0.0,0.0,4.371026528258363
kareeb,5.889,9.0,5.130013264129182
saat rang ke sapne,6.0,1.0,4.533923875432526
qila,5.3,3.0,4.603269896193772
main solah baras ki,0.0,0.0,4.371026528258363
mohabbat aur jung,0.0,0.0,4.371026528258363
salaakhen,6.4,5.0,5.095659911023233
sar utha ke jiyo,0.0,0.0,4.371026528258363
ustadon ke ustad,0.0,0.0,4.371026528258363
train to pakistan,5.0,2.0,4.485385341302297
sham ghansham,9.5,2.0,5.303567159484115
wajood,5.0,1.0,4.4339238754325265
satya,0.0,0.0,4.371026528258363
saaz,1.0,1.0,4.033923875432526
zakhm,7.2,13.0,6.0426926706511495
zor,9.0,1.0,4.833923875432527
yugpurush,10.0,1.0,4.9339238754325265
sher-e-hindustan,0.0,0.0,4.371026528258363
saazish,9.75,2.0,5.349021704938661
tirchhi topiwale,6.0,2.0,4.667203523120478
vinashak – destroyer,5.3,340.0,5.276043664052509
dil to pagal hai,6.881,156.0,6.744092356086822
pardes,6.777,74.0,6.516111310293074
ishq,6.424,59.0,6.152282922857725
gupt: the hidden truth,6.516,31.0,6.033380968858132
zulm-o-sitam,0.0,0.0,4.371026528258363
yamraaj,0.0,0.0,4.371026528258363
ziddi,0.0,0.0,4.371026528258363
koyla,6.683,60.0,6.381438242816309
judaai,5.0,2.0,4.485385341302297
deewana mastana,6.158,19.0,5.583615669797331
aar ya paar,4.2,5.0,4.309945625308948
aastha: in the prison of spring,4.0,2.0,4.303567159484115
aflatoon,4.1,10.0,4.228380987069751
aur pyaar ho gaya,5.818,11.0,5.166861937716263
auzaar,6.3,9.0,5.3355132641291805
hero no. 1,0.0,0.0,4.371026528258363
agnichakra,0.0,0.0,4.371026528258363
daava,4.5,2.0,4.394476250393206
dhaal,8.375,4.0,5.603018365717328
chachi 420,7.016,61.0,6.675931982204647
do ankhen barah hath,0.0,0.0,4.371026528258363
bhai,5.4,5.0,4.7385170538803765
chupp,5.2,4.0,4.626095288794251
darmiyaan: in between,0.0,0.0,4.371026528258363
daud,5.25,10.0,4.833644144964488
gudia,0.0,0.0,4.371026528258363
hameshaa,6.6,5.0,5.167088482451804
gudgudee,7.0,1.0,4.633923875432527
himalay putra,6.4,5.0,5.095659911023233
ghulam-e-mustafa,6.125,8.0,5.196425809077957
banarasi babu,3.5,2.0,4.212658068575024
ek phool teen kante,0.0,0.0,4.371026528258363
jodidar,10.0,1.0,4.9339238754325265
judwaa,5.426,101.0,5.339683988675685
jeeo shaan se,1.0,1.0,4.033923875432526
insaaf,6.0,3.0,4.778269896193772
kaalia,7.3,3.0,5.103269896193772
jeevan yudh,10.0,1.0,4.9339238754325265
kaun sachcha kaun jhootha,10.0,1.0,4.9339238754325265
loha,0.0,0.0,4.371026528258363
itihaas,9.0,1.0,4.833923875432527
judge mujrim,0.0,0.0,4.371026528258363
lav kush,0.0,0.0,4.371026528258363
kaun rokega mujhe,0.0,0.0,4.371026528258363
mrityudata,0.0,0.0,4.371026528258363
mere sapno ki rani,5.0,83.0,4.938469986460057
naseeb,3.8,4.0,4.195326058025021
mr. and mrs. khiladi,0.0,0.0,4.371026528258363
qahar,4.9,5.0,4.559945625308948
krishna arjun,7.2,57.0,6.81423089021705
raja ki aayegi baraat,4.333,3.0,4.361519896193772
lahu ke do rang,5.3,5.0,4.70280276816609
mahaanta,6.7,3.0,4.953269896193772
mrityudand,5.7,6.0,4.902615916955018
uff! yeh mohabbat,0.0,0.0,4.371026528258363
prithvi,7.3,3.0,5.103269896193772
suraj,10.0,1.0,4.9339238754325265
virasat,7.346,13.0,6.128965397923875
salma pe dil aa gaya,0.0,0.0,4.371026528258363
yes boss,6.147,78.0,5.963278606371555
sanam,2.5,2.0,4.0308398867568425
raja hindustani,6.422,58.0,6.1464961008108245
jeet,5.0,1.0,4.4339238754325265
yeshwant,5.625,8.0,4.961131691430898
sixth happiness,4.0,2.0,4.303567159484115
shapath,10.0,1.0,4.9339238754325265
ghatak: lethal,7.5,4101.0,7.493148233273558
angaara,0.0,0.0,4.371026528258363
agni sakshi,6.75,8.0,5.4905434561367805
saajan chale sasural,6.333,9.0,5.352013264129181
tarazu,6.0,7.0,5.083702422145329
army,7.96,607.0,7.907563699276503
aur ek prem kahani,0.0,0.0,4.371026528258363
aisi bhi kya jaldi hai,6.8,83.0,6.562383029938318
ajay,4.75,2.0,4.439930795847752
aurat aurat aurat,5.0,1.0,4.4339238754325265
bal bramhachari,4.5,2.0,4.394476250393206
bandish,4.7,3.0,4.453269896193772
beqabu,8.333,3.0,5.361519896193772
bhishma,2.5,2.0,4.0308398867568425
chaahat,1.0,1.0,4.033923875432526
chhote sarkar,6.0,2.0,4.667203523120478
daraar,7.5,4.0,5.333787596486559
dastak,0.0,0.0,4.371026528258363
apne dam par,5.0,1.0,4.4339238754325265
diljale,7.65,10.0,6.09680203970133
aatank,3.0,1.0,4.233923875432526
dushman duniya ka,8.7,3.0,5.453269896193771
daanveer,9.0,2.0,5.212658068575024
bambai ka babu,7.3,3.0,5.103269896193772
english babu desi mem,5.6,16.0,5.157569550173011
fire,6.6,61.0,6.313417696490361
bangaru bullodu,6.0,1.0,4.533923875432526
dil tera diwana,6.0,2.0,4.667203523120478
is raat ki subah nahin,6.9,361.0,6.838484429065745
himmat,1.0,1.0,4.033923875432526
ek tha raja,7.5,2.0,4.939930795847752
jaan,6.083,6.0,5.055815916955018
himmatvar,0.0,0.0,4.371026528258363
dushmani: a violent love story,6.4,4.0,4.99532605802502
loafer,4.167,3.0,4.320019896193772
khiladiyon ka khiladi,5.429,14.0,5.015010380622837
krishna,3.0,5.0,3.881374196737519
khamoshi: the musical,6.714,21.0,6.011107958477509
maahir,0.0,0.0,4.371026528258363
majhdhaar,4.0,1.0,4.333923875432527
fareb,6.0,1.0,4.533923875432526
jung,7.0,2.0,4.849021704938661
masoom,6.364,22.0,5.785394798526622
jurmana,10.0,1.0,4.9339238754325265
muqadar,0.0,0.0,4.371026528258363
namak,5.0,2.0,4.485385341302297
mafia,4.0,20.0,4.11514616394225
mr. bechara,4.333,3.0,4.361519896193772
prem granth,6.2,4.0,4.9337875964865585
megha,9.0,1.0,4.833923875432527
rajkumar,5.7,3.0,4.703269896193772
rakshak,5.6,5.0,4.809945625308948
papa kehte hai,0.0,0.0,4.371026528258363
maachis,6.667,6.0,5.289415916955018
nirbhay,10.0,1.0,4.9339238754325265
rangbaaz,0.0,0.0,4.371026528258363
sapoot,5.2,10.0,4.807328355490803
sanshodhan,6.0,1.0,4.533923875432526
shastra,3.5,2.0,4.212658068575024
ram aur shyam,7.4,5.0,5.45280276816609
papi gudia,2.7,3.0,3.9532698961937722
return of jewel thief,10.0,1.0,4.9339238754325265
tere mere sapne,4.7,3.0,4.453269896193772
vijeta,0.0,0.0,4.371026528258363
sardari begum,8.833,3.0,5.486519896193772
the making of the mahatma,5.5,4.0,4.718402981101944
smuggler,6.8,2.0,4.812658068575025
tu chor main sipahi,5.567,15.0,5.118509948096886
zordaar,0.0,0.0,4.371026528258363
aatank hi aatank,4.6,5.0,4.45280276816609
aazmayish,5.0,1.0,4.4339238754325265
ahankaar,8.0,2.0,5.0308398867568425
akele hum akele tum,6.0,2.0,4.667203523120478
vishwasghaat,0.0,0.0,4.371026528258363
andolan,3.0,3.0,4.028269896193772
angrakshak,10.0,1.0,4.9339238754325265
baazi,6.813,16.0,5.93388955017301
barsaat,5.147,17.0,4.8783937982432795
bewafa sanam,5.0,9.0,4.685513264129181
coolie no. 1,5.421,57.0,5.277821799307959
yash,7.7,99.0,7.422585544021531
gaddaar,0.0,0.0,4.371026528258363
dilwale dulhania le jayenge,8.536,4404.0,8.527505832484552
criminal,6.197,1679.0,6.187264359451614
dil ka doctor,0.0,0.0,4.371026528258363
diya aur toofan,8.5,2.0,5.121748977665933
ab insaf hoga,3.0,1.0,4.233923875432526
fauji,0.0,0.0,4.371026528258363
haathkadi,6.0,2.0,4.667203523120478
gundaraj,7.75,5.0,5.57780276816609
haqeeqat,0.0,0.0,4.371026528258363
hulchul,6.586,58.0,6.288466250064556
god and gun,0.0,0.0,4.371026528258363
gunehgar,0.0,0.0,4.371026528258363
guddu,6.8,4.0,5.118402981101943
hum dono,0.0,0.0,4.371026528258363
jallaad,5.5,3.0,4.653269896193772
janam kundli,6.0,2.0,4.667203523120478
jawab,1.0,1.0,4.033923875432526
karan arjun,6.745,102.0,6.552515664453381
kartavya,7.0,6.0,5.422615916955018
jai vikraanta,7.0,5.0,5.309945625308948
kalyug ke avtaar,1.7,22.0,2.475459314655654
mera damad,2.0,1.0,4.133923875432527
ham sab chor hain,6.6,33.0,6.122362827483934
naseem,0.0,0.0,4.371026528258363
naajayaz,5.667,5.0,4.833874196737519
nazar ke samne,2.5,4.0,3.7953260580250205
kismat,5.458,12.0,4.992154226396441
oh darling! yeh hai india!,4.833,15.0,4.6597599480968865
nishana,0.0,0.0,4.371026528258363
maidan-e-jung,7.5,4.0,5.333787596486559
policewala gunda,4.0,1.0,4.333923875432527
prem,3.0,2.0,4.121748977665933
milan,5.2,2.0,4.521748977665933
param vir chakra,7.0,61.0,6.6619891250617895
raja,7.3,6.0,5.542615916955017
paandav,4.125,4.0,4.2953260580250205
rangeela,0.0,0.0,4.371026528258363
ram jaane,5.2,32.0,5.018030213520128
ram shastra,5.0,1.0,4.4339238754325265
raasaiyya,7.0,1.0,4.633923875432527
paappi devataa,9.667,3.0,5.695019896193773
saajan ki baahon mein,3.25,4.0,4.026095288794251
rock dancer,10.0,1.0,4.9339238754325265
ravan raaj: a true story,8.7,3.0,5.453269896193771
sauda,0.0,0.0,4.371026528258363
surakshaa,3.6,4.0,4.133787596486559
takkar,4.2,4.0,4.3184029811019435
taqdeerwala,5.2,8.0,4.761131691430897
sanjay,0.0,0.0,4.371026528258363
sabse bada khiladi,5.923,13.0,5.288101761560239
the gambler,5.9,1326.0,5.8896923136736525
yaraana,5.2,4.0,4.626095288794251
veergati,7.0,1.0,4.633923875432527
sarhad: the border of crime,3.4,18.0,3.723675509419454
mohra,6.314,35.0,5.916573608052847
target,5.885,96.0,5.755230845279288
taaqat,4.5,2.0,4.394476250393206
hum aapke hain koun..!,6.5,97.0,6.319238101455899
raja babu,5.775,20.0,5.339284094976733
krantiveer,8.444,10.0,6.514696776543436
the don,6.968,48.0,6.557951557093426
laadla,5.563,15.0,5.1160099480968855
yeh dillagi,6.1,9.0,5.235513264129182
yeh dillagi,6.1,9.0,5.235513264129182
main khiladi tu anari,6.129,31.0,5.733455968858132
dilwale,6.538,13.0,5.65151085246933
suhaag,5.3,10.0,4.859959934438172
vijaypath,5.333,6.0,4.755815916955018
zamaana deewana,5.8,14.0,5.240836467579359
trimurti,0.0,0.0,4.371026528258363
aa gale lag jaa,7.25,4.0,5.256864519563482
aag,4.571,7.0,4.458514922145329
1942: a love story,6.0,25.0,5.568801139833096
aag aandhi aur toofan,0.0,0.0,4.371026528258363
aatish: feel the fire,5.95,10.0,5.202065197596067
andaz,4.833,6.0,4.555815916955018
andaz apna apna,6.757,210.0,6.65894629568185
amanaat,0.0,0.0,4.371026528258363
aranyaka,4.2,5.0,4.309945625308948
baali umar ko salaam,0.0,0.0,4.371026528258363
anjaam,6.0,1.0,4.533923875432526
aag aur chingari,0.0,0.0,4.371026528258363
brahma,0.0,0.0,4.371026528258363
betaaj badshah,1.0,1.0,4.033923875432526
chaand kaa tukdaa,5.0,6.0,4.622615916955017
aao pyaar karen,0.0,0.0,4.371026528258363
dilbar,0.0,0.0,4.371026528258363
chauraha,2.0,3.0,3.778269896193772
cheetah,6.125,40.0,5.8028416072311275
beta ho to aisa,0.0,0.0,4.371026528258363
anth,4.5,4.0,4.4107106734096355
bandit queen,6.647,51.0,6.305603979238755
drohkaal,7.0,8.0,5.6081905149603095
ekka raja rani,5.5,2.0,4.576294432211387
elaan,5.6,11.0,5.046961937716263
eena meena deeka,6.5,5.0,5.131374196737519
chhoti bahoo,6.0,1.0,4.533923875432526
do fantoosh,1.0,14.0,2.319097337144577
dulaara,5.0,3.0,4.528269896193772
ghar ki izzat,2.0,1.0,4.133923875432527
hanste khelte,6.5,2.0,4.75811261402957
hum hain bemisaal,5.5,6.0,4.822615916955018
ganga aur ranga,2.4,11.0,3.2869619377162635
insaaf apne lahoo se,0.0,0.0,4.371026528258363
jai kishen,3.333,3.0,4.111519896193772
janam se pehle,0.0,0.0,4.371026528258363
gopi kishan,5.25,8.0,4.784661103195604
gangster,6.8,41.0,6.362784775086506
ikke pe ikka,2.5,4.0,3.7953260580250205
kabhi haan kabhi naa,6.6,50.0,6.259987097530937
insaniyat,6.0,4.0,4.872249134948097
khuddar,3.8,5.0,4.167088482451804
ishq mein jeena ishq mein marna,6.2,15.0,5.514134948096886
juaari,0.0,0.0,4.371026528258363
jazbaat,0.0,0.0,4.371026528258363
janta ki adalat,5.2,3.0,4.578269896193772
madam x,3.0,1.0,4.233923875432526
khudai,0.0,0.0,4.371026528258363
karan,6.745,102.0,6.552515664453381
mammo,6.468,624.0,6.438185211302252
madhosh,3.0,3.0,4.028269896193772
naaraaz,5.0,3.0,4.528269896193772
kranti kshetra,7.5,2.0,4.939930795847752
pehla pehla pyar,6.375,4.0,4.987633750332713
maha shaktishaali,9.5,2.0,5.303567159484115
prem shakti,4.0,1.0,4.333923875432527
saajan ka ghar,5.5,1.0,4.483923875432526
mr. azaad,4.0,2.0,4.303567159484115
paramaatma,9.667,3.0,5.695019896193773
prem yog,0.0,0.0,4.371026528258363
stuntman,6.75,22.0,6.059330282397589
pyar ka rog,0.0,0.0,4.371026528258363
udhaar ki zindagi,9.0,1.0,4.833923875432527
teesra kaun,7.5,2.0,4.939930795847752
the gentleman,5.5,2.0,4.576294432211387
woh chokri,7.0,3.0,5.028269896193772
sangdil sanam,4.5,2.0,4.394476250393206
yaar gaddar,5.2,4.0,4.626095288794251
zaalim,4.667,3.0,4.445019896193772
zamane se kya darna,3.5,2.0,4.212658068575024
aag ka toofan,0.0,0.0,4.371026528258363
vaade iraade,0.0,0.0,4.371026528258363
zakhmi dil,2.7,3.0,3.9532698961937722
aadmi khilona hai,10.0,2.0,5.394476250393206
aaina,7.3,3.0,5.103269896193772
aaja meri jaan,0.0,0.0,4.371026528258363
aankhen,6.403,62.0,6.145425897948243
aashik awara,0.0,0.0,4.371026528258363
aadmi,6.0,1.0,4.533923875432526
yuhi kabhi,0.0,0.0,4.371026528258363
anmol,0.0,0.0,4.371026528258363
aulad ke dushman,7.8,2.0,4.994476250393206
aasoo bane angaarey,7.0,2.0,4.849021704938661
anari,5.0,5.0,4.595659911023233
vishnu vijaya,0.0,0.0,4.371026528258363
bhaji on the beach,5.3,26.0,5.061121107266436
bedardi,4.0,2.0,4.303567159484115
balmaa,0.0,0.0,4.371026528258363
baazigar,0.0,0.0,4.371026528258363
chahoonga main tujhe,7.3,16.0,6.245569550173011
damini,7.5,18.0,6.457008842752788
dalaal,5.5,2.0,4.576294432211387
bhagyawan,0.0,0.0,4.371026528258363
bhookamp,5.3,30.0,5.085621506521161
dhanwan,0.0,0.0,4.371026528258363
dhartiputra,6.0,1.0,4.533923875432526
dil hai betaab,3.0,1.0,4.233923875432526
chor aur chaand,10.0,1.0,4.9339238754325265
dil ki baazi,5.5,2.0,4.576294432211387
dil tera aashiq,5.2,5.0,4.667088482451804
divya shakti,5.417,6.0,4.789415916955018
chandra mukhi,5.5,4.0,4.718402981101944
gardish,8.4,6.0,5.982615916955018
ek hi raasta,4.5,5.0,4.417088482451804
darr,6.9,73.0,6.622429740906406
gumrah,7.0,7.0,5.521202422145329
gurudev,5.0,2.0,4.485385341302297
hum hain rahi pyar ke,7.0,33.0,6.4366485417696495
in custody,4.8,4.0,4.503018365717328
hasti,1.0,1.0,4.033923875432526
game,5.797,37.0,5.518005190311419
izzat ki roti,5.0,2.0,4.485385341302297
kayda kanoon,3.5,2.0,4.212658068575024
insaniyat ke devta,10.0,1.0,4.9339238754325265
khal-naaikaa,7.0,2.0,4.849021704938661
khalnayak,0.0,0.0,4.371026528258363
king uncle,6.0,19.0,5.476401384083045
kshatriya,4.5,5.0,4.417088482451804
gunaah,4.813,8.0,4.579014044372074
hum hain kamaal ke,7.5,2.0,4.939930795847752
geetanjali,3.0,1.0,4.233923875432526
jeevan ki shatranj,0.0,0.0,4.371026528258363
mahakaal,5.7,7.0,4.952452422145329
maya memsaab,5.6,22.0,5.243201250139524
muqabla,1.5,2.0,3.8490217049386604
pardesi,5.0,1.0,4.4339238754325265
patang,0.0,0.0,4.371026528258363
pehchaan,3.8,6.0,4.142615916955018
pehla nasha,5.5,1.0,4.483923875432526
meri aan,0.0,0.0,4.371026528258363
krishan avtaar,6.0,1.0,4.533923875432526
lootere,4.5,4.0,4.4107106734096355
phool,0.0,0.0,4.371026528258363
phool aur angaar,5.667,3.0,4.695019896193772
platform,0.0,0.0,4.371026528258363
professor ki padosan,0.0,0.0,4.371026528258363
phir teri kahani yaad aayee,5.333,3.0,4.611519896193772
papeeha,0.0,0.0,4.371026528258363
police wala,0.0,0.0,4.371026528258363
sainik,5.0,6.0,4.622615916955017
phoolan hasina ramkali,4.7,28.0,4.619979425792574
sahibaan,10.0,2.0,5.394476250393206
rang,0.0,0.0,4.371026528258363
sangraam,0.0,0.0,4.371026528258363
roop ki rani choron ka raja,5.364,11.0,4.917161937716263
rudaali,4.8,8.0,4.572896397313251
pyar pyar,8.3,3.0,5.353269896193773
shaktiman,2.0,2.0,3.939930795847751
shatranj,10.0,1.0,4.9339238754325265
shreemaan aashique,4.0,2.0,4.303567159484115
tadipaar,5.5,2.0,4.576294432211387
sardar,5.5,2.0,4.576294432211387
pyaar ka tarana,10.0,2.0,5.394476250393206
sir,0.0,0.0,4.371026528258363
veerta,2.0,1.0,4.133923875432527
waqt hamara hai,5.4,5.0,4.7385170538803765
zakhmi rooh,10.0,1.0,4.9339238754325265
deewana,7.0,37.0,6.4856356250940275
khuda gawah,5.925,20.0,5.442732370838803
santaan,0.0,0.0,4.371026528258363
yugandhar,0.0,0.0,4.371026528258363
vishwatma,5.889,9.0,5.130013264129182
vansh,7.333,3.0,5.111519896193772
tahqiqaat,0.0,0.0,4.371026528258363
zakhmo ka hisaab,0.0,0.0,4.371026528258363
dil ka kya kasoor,5.75,4.0,4.7953260580250205
raat,6.8,66.0,6.508523183391004
mere sajana saath nibhana,5.5,2.0,4.576294432211387
meera ka mohan,6.6,19.0,5.883544241225901
panaah,6.0,1.0,4.533923875432526
suryavanshi,5.5,6.0,4.822615916955018
virodhi,0.0,0.0,4.371026528258363
jaan tere naam,3.0,2.0,4.121748977665933
current,6.5,2.0,4.75811261402957
i love you,5.9,64.0,5.711496421292127
insaaf ki devi,10.0,1.0,4.9339238754325265
sarphira,0.0,0.0,4.371026528258363
zindagi ek juaa,7.875,4.0,5.449172211871174
adharm,4.0,1.0,4.333923875432527
police officer,7.5,2.0,4.939930795847752
humlaa,0.0,0.0,4.371026528258363
prem deewane,6.3,3.0,4.853269896193772
tyagi,4.0,2.0,4.303567159484115
laat saab,1.0,1.0,4.033923875432526
kasak,2.0,3.0,3.778269896193772
mr. bond,2.5,2.0,4.0308398867568425
saatwan aasman,10.0,1.0,4.9339238754325265
jaan se pyaara,5.2,142.0,5.150590985127982
mashooq,5.0,1.0,4.4339238754325265
zulm ki hukumat,0.0,0.0,4.371026528258363
chamatkar,6.4,49.0,6.085159288867677
jo jeeta wohi sikandar,7.1,85.0,6.838715305897077
nishchaiy,3.5,2.0,4.212658068575024
parda hai parda,8.0,1.0,4.733923875432526
bekhudi,10.0,1.0,4.9339238754325265
police aur mujrim,0.0,0.0,4.371026528258363
sapne sajan ke,0.0,0.0,4.371026528258363
ek ladka ek ladki,6.7,5.0,5.20280276816609
radha ka sangam,0.0,0.0,4.371026528258363
aaj ka goonda raaj,4.0,3.0,4.278269896193772
deedar,6.0,1.0,4.533923875432526
bol radha bol,5.4,10.0,4.91259151338554
jeena marna tere sang,4.0,3.0,4.278269896193772
humshakal,0.0,0.0,4.371026528258363
angaar,7.5,3.0,5.153269896193772
bewaffa se waffa,6.0,1.0,4.533923875432526
balwaan,2.75,4.0,3.872249134948097
khel,4.833,6.0,4.555815916955018
dilwale kabhi na hare,4.0,1.0,4.333923875432527
junoon,5.25,6.0,4.722615916955018
antham,0.0,0.0,4.371026528258363
yalgaar,4.8,5.0,4.524231339594662
jigar,4.5,5.0,4.417088482451804
suraj ka satvan ghoda,7.4,14.0,6.214749511057621
isi ka naam zindagi,6.2,4.0,4.9337875964865585
muskurahat,7.833,6.0,5.755815916955018
raju ban gaya gentleman,7.3,24.0,6.501189053161371
ghar jamai,4.5,2.0,4.394476250393206
jaanam,4.0,2.0,4.303567159484115
khule-aam,0.0,0.0,4.371026528258363
sangeet,6.75,4.0,5.103018365717328
umar 55 ki dil bachpan ka,2.667,3.0,3.945019896193772
baaz,7.0,1.0,4.633923875432527
roja,0.0,0.0,4.371026528258363
antarnaad,0.0,0.0,4.371026528258363
ajooba,5.467,15.0,5.056009948096886
akayla,5.0,6.0,4.622615916955017
aakhri cheekh,4.0,1.0,4.333923875432527
aag laga do sawan ko,0.0,0.0,4.371026528258363
afsana pyar ka,6.5,5.0,5.131374196737519
ayee milan ki raat,6.6,60.0,6.30926432977283
benaam badsha,5.5,4.0,4.718402981101944
aaj ka samson,4.0,18.0,4.123675509419455
dancer,7.362,65.0,6.998232956139532
deshwasi,0.0,0.0,4.371026528258363
100 days,5.5,8.0,4.902308162019133
banjaran,6.3,3.0,4.853269896193772
dushman devta,0.0,0.0,4.371026528258363
bhabhi,1.0,1.0,4.033923875432526
mane,6.686,51.0,6.338753979238755
dil hai ke manta nahin,6.667,21.0,5.978207958477509
farishtay,4.75,4.0,4.487633750332713
fateh,0.0,0.0,4.371026528258363
begunaah,0.0,0.0,4.371026528258363
do matwale,0.0,0.0,4.371026528258363
diksha,0.0,0.0,4.371026528258363
dharam sankat,6.5,17.0,5.763047644397125
first love letter,0.0,0.0,4.371026528258363
hum,6.433,30.0,5.957159968059623
henna,5.111,9.0,4.741013264129181
house no. 13,6.5,2.0,4.75811261402957
hafta bandh,1.0,1.0,4.033923875432526
jeena teri gali mein,8.0,1.0,4.733923875432526
ghar parivar,0.0,0.0,4.371026528258363
izzat,6.2,20.0,5.632387543252595
karz chukana hai,9.5,1.0,4.883923875432527
khoon ka karz,0.0,0.0,4.371026528258363
indrajeet,4.0,3.0,4.278269896193772
jaan pechaan,0.0,0.0,4.371026528258363
khilaaf,9.0,1.0,4.833923875432527
kohraam,9.5,2.0,5.303567159484115
irada,7.0,15.0,6.014134948096886
kurbaan,4.833,36.0,4.740605305651672
jigarwala,7.333,3.0,5.111519896193772
kaun kare kurbanie,0.0,0.0,4.371026528258363
lamhe,6.571,21.0,5.911007958477509
kasba,4.577,52.0,4.546610471382381
khooni raat,0.0,0.0,4.371026528258363
love,6.4,2408.0,6.3924448650204075
mast kalandar,9.5,2.0,5.303567159484115
khooni panja,5.0,2.0,4.485385341302297
lakshmanrekha,10.0,5.0,6.381374196737519
mehandi ban gai khoon,0.0,0.0,4.371026528258363
patthar ke phool,5.286,7.0,4.771327422145329
phool aur kaante,6.577,13.0,5.674556307014785
maa,4.0,4.0,4.256864519563482
phool bane angaray,7.5,2.0,4.939930795847752
narsimha,4.917,6.0,4.5894159169550175
prahaar: the final attack,6.9,9.0,5.635513264129181
paap ki aandhi,4.0,1.0,4.333923875432527
pyaar ka saaya,3.5,2.0,4.212658068575024
ramgarh ke sholay,6.0,1.0,4.533923875432526
numbri aadmi,7.25,2.0,4.894476250393206
nazar,5.0,2.0,4.485385341302297
pratigyabadh,5.667,3.0,4.695019896193772
ranbhoomi,0.0,0.0,4.371026528258363
rupaye dus karod,0.0,0.0,4.371026528258363
saajan,6.469,32.0,6.008469237910372
qurbani rang layegi,0.0,0.0,4.371026528258363
pita,0.0,0.0,4.371026528258363
saathi,5.333,3.0,4.611519896193772
sau crore,1.0,1.0,4.033923875432526
saudagar,5.8,4.0,4.810710673409636
sadak,0.0,0.0,4.371026528258363
sapnon ka mandir,0.0,0.0,4.371026528258363
sanam bewafa,5.0,9.0,4.685513264129181
pratikar,2.5,2.0,4.0308398867568425
prem qaidi,1.0,1.0,4.033923875432526
shankara,0.0,0.0,4.371026528258363
saugandh,0.0,0.0,4.371026528258363
swarg yahan narak yahan,6.0,1.0,4.533923875432526
swarg jaisaa ghar,0.0,0.0,4.371026528258363
trinetra,9.5,2.0,5.303567159484115
yaara dildara,0.0,0.0,4.371026528258363
shiv ram,5.0,14.0,4.753879945840229
aaj ka arjun,7.0,5.0,5.309945625308948
aag ka gola,3.25,4.0,4.026095288794251
aandhiyan,0.0,0.0,4.371026528258363
aaj ke shahenshah,3.4,19.0,3.7121156697973308
yeh aag kab bujhegi,6.3,44.0,5.972438467062741
amiri garibi,5.0,63.0,4.921378316032295
aashiqui,6.84,144.0,6.6947662663681395
agneekaal,3.5,2.0,4.212658068575024
shikari,5.583,6.0,4.855815916955018
vishnu-devaa,5.0,2.0,4.485385341302297
awaaz de kahan hai,0.0,0.0,4.371026528258363
awwal number,6.286,7.0,5.208827422145329
azaad desh ke gulam,7.0,2.0,4.849021704938661
amba,6.775,51.0,6.414403979238755
baaghi: a rebel for love,5.714,7.0,4.958577422145329
baap numbri beta dus numbri,6.0,6.0,5.022615916955018
bahaar aane tak,5.5,2.0,4.576294432211387
bandh darwaza,4.0,3.0,4.278269896193772
agneepath,6.4,139.0,6.276616478069766
awaargi,8.333,3.0,5.361519896193772
c.i.d.,7.9,27.0,7.017756632064591
chor pe mor,9.5,1.0,4.883923875432527
dil,6.0,4.0,4.872249134948097
deewana mujh sa nahin,5.2,5.0,4.667088482451804
apmaan ki aag,0.0,0.0,4.371026528258363
ghar ho to aisa,6.0,4.0,4.872249134948097
drishti,0.0,0.0,4.371026528258363
ek doctor ki maut,5.5,10.0,4.965223092332908
ghayal,6.944,18.0,6.086342176086122
dushman,10.0,1.0,4.9339238754325265
hatim tai,0.0,0.0,4.371026528258363
doodh ka karz,5.5,6.0,4.822615916955018
gunahon ka devta,5.0,1.0,4.4339238754325265
jawani zindabad,6.0,4.0,4.872249134948097
jamai raja,5.75,4.0,4.7953260580250205
jai shiv shankar,6.7,24.0,6.064825416797736
kaarnama,0.0,0.0,4.371026528258363
hum se na takrana,0.0,0.0,4.371026528258363
izzatdaar,4.0,1.0,4.333923875432527
jeevan ek sanghursh,1.0,1.0,4.033923875432526
jeene do,9.875,4.0,6.06455682725579
maha-sangram,4.5,2.0,4.394476250393206
kishen kanhaiya,6.5,13.0,5.6290563070147845
khatarnaak,0.0,0.0,4.371026528258363
mera pati sirf mera hai,4.0,1.0,4.333923875432527
police public,6.0,1.0,4.533923875432526
