Title,Cast and crew,Genre,Vote_Average,Vote_Count,Combined_Features
devil,chris messina jacob vargas bojana novakovi\u0107 logan marshall-green bokeem woodbine john erick dowdle,horror mystery thriller,5.8,816.0,chris messina jacob vargas bojana novakovi\u0107 logan marshall-green bokeem woodbine john erick dowdle horror mystery thriller
friday after next,ice cube mike epps john witherspoon don curry anna maria horsford marcus raboy,comedy,6.0,100.0,ice cube mike epps john witherspoon don curry anna maria horsford marcus raboy comedy
insidious: chapter 3,dermot mulroney stefanie scott lin shaye leigh whannell angus sampson leigh whannell,drama horror thriller,6.2,983.0,dermot mulroney stefanie scott lin shaye leigh whannell angus sampson leigh whannell drama horror thriller
the last dragon,taimak julius carry vanity christopher murney faith prince michael schultz,action adventure comedy,6.4,69.0,taimak julius carry vanity christopher murney faith prince michael schultz action adventure comedy
the lawnmower man,jeff fahey pierce brosnan jenny wright mark bringelson geoffrey lewis brett leonard,horror thriller science fiction,5.4,197.0,jeff fahey pierce brosnan jenny wright mark bringelson geoffrey lewis brett leonard horror thriller science fiction
nick and norah's infinite playlist,michael cera kat dennings aaron yoo alexis dziena ari graynor peter sollett,comedy music romance,6.4,379.0,michael cera kat dennings aaron yoo alexis dziena ari graynor peter sollett comedy music romance
dogma,ben affleck matt damon linda fiorentino jason mewes chris rock kevin smith,fantasy comedy adventure,6.8,823.0,ben affleck matt damon linda fiorentino jason mewes chris rock kevin smith fantasy comedy adventure
the banger sisters,goldie hawn susan sarandon geoffrey rush erika christensen robin thomas bob dolman,comedy drama,5.5,62.0,goldie hawn susan sarandon geoffrey rush erika christensen robin thomas bob dolman comedy drama
twilight zone: the movie,albert brooks vic morrow john larroquette john lithgow dan aykroyd steven spielberg,drama fantasy horror science fiction thriller,6.2,161.0,albert brooks vic morrow john larroquette john lithgow dan aykroyd steven spielberg drama fantasy horror science fiction thriller
road house,patrick swayze kelly lynch sam elliott ben gazzara marshall r. teague rowdy herrington,action thriller,6.3,252.0,patrick swayze kelly lynch sam elliott ben gazzara marshall r. teague rowdy herrington action thriller
a low down dirty shame,keenen ivory wayans charles s. dutton jada pinkett smith salli richardson-whitfield andrew divoff keenen ivory wayans,action comedy crime,6.0,31.0,keenen ivory wayans charles s. dutton jada pinkett smith salli richardson-whitfield andrew divoff keenen ivory wayans action comedy crime
swimfan,jesse bradford erika christensen shiri appleby kate burton jason ritter john polson,drama thriller,5.0,70.0,jesse bradford erika christensen shiri appleby kate burton jason ritter john polson drama thriller
employee of the month,dane cook jessica simpson dax shepard andy dick tim bagley greg coolidge,comedy romance,5.3,153.0,dane cook jessica simpson dax shepard andy dick tim bagley greg coolidge comedy romance
can't hardly wait,jennifer love hewitt ethan embry charlie korsmo lauren ambrose peter facinelli deborah kaplan,comedy drama romance,6.1,122.0,jennifer love hewitt ethan embry charlie korsmo lauren ambrose peter facinelli deborah kaplan comedy drama romance
the outsiders,matt dillon ralph macchio c. thomas howell patrick swayze rob lowe francis ford coppola,crime drama,6.9,291.0,matt dillon ralph macchio c. thomas howell patrick swayze rob lowe francis ford coppola crime drama
pete's dragon,bryce dallas howard oakes fegley wes bentley karl urban oona laurence david lowery,adventure family fantasy,6.2,679.0,bryce dallas howard oakes fegley wes bentley karl urban oona laurence david lowery adventure family fantasy
the dead zone,christopher walken brooke adams tom skerritt martin sheen herbert lom david cronenberg,horror science fiction thriller,6.9,311.0,christopher walken brooke adams tom skerritt martin sheen herbert lom david cronenberg horror science fiction thriller
sinister 2,shannyn sossamon james ransone robert daniel sloan dartanian sloan lea coco ciaran foy,horror,5.4,581.0,shannyn sossamon james ransone robert daniel sloan dartanian sloan lea coco ciaran foy horror
sparkle,whitney houston cee lo green derek luke mike epps carmen ejogo salim akil,drama music,5.8,36.0,whitney houston cee lo green derek luke mike epps carmen ejogo salim akil drama music
valentine,denise richards david boreanaz marley shelton jessica capshaw jessica cauffiel jamie blanks,horror thriller,5.0,114.0,denise richards david boreanaz marley shelton jessica capshaw jessica cauffiel jamie blanks horror thriller
the fourth kind,milla jovovich will patton hakeem kae-kazim corey johnson enzo cilenti olatunde osunsanmi,mystery science fiction thriller,5.8,441.0,milla jovovich will patton hakeem kae-kazim corey johnson enzo cilenti olatunde osunsanmi mystery science fiction thriller
a prairie home companion,meryl streep lindsay lohan virginia madsen woody harrelson garrison keillor robert altman,drama comedy music,6.4,81.0,meryl streep lindsay lohan virginia madsen woody harrelson garrison keillor robert altman drama comedy music
sugar hill,wesley snipes michael wright donald faison o.l. duke leslie uggams leon ichaso,drama action thriller,5.2,13.0,wesley snipes michael wright donald faison o.l. duke leslie uggams leon ichaso drama action thriller
invasion u.s.a.,chuck norris richard lynch melissa prophet alexander zale alex colon joseph zito,action thriller,5.3,49.0,chuck norris richard lynch melissa prophet alexander zale alex colon joseph zito action thriller
roll bounce,nick cannon shad moss chi mcbride meagan good brandon t. jackson malcolm d. lee,comedy drama family,6.1,27.0,nick cannon shad moss chi mcbride meagan good brandon t. jackson malcolm d. lee comedy drama family
rushmore,jason schwartzman olivia williams bill murray seymour cassel mason gamble wes anderson,comedy drama,7.5,676.0,jason schwartzman olivia williams bill murray seymour cassel mason gamble wes anderson comedy drama
skyline,eric balfour scottie thompson david zayas donald faison brittany daniel colin strause,science fiction,4.7,507.0,eric balfour scottie thompson david zayas donald faison brittany daniel colin strause science fiction
the second best exotic marigold hotel,dev patel judi dench richard gere maggie smith bill nighy john madden,drama comedy,6.3,272.0,dev patel judi dench richard gere maggie smith bill nighy john madden drama comedy
kit kittredge: an american girl,abigail breslin chris o'donnell julia ormond stanley tucci joan cusack patricia rozema,comedy drama family,6.4,34.0,abigail breslin chris o'donnell julia ormond stanley tucci joan cusack patricia rozema comedy drama family
the perfect man,hilary duff heather locklear chris noth mike o'malley ben feldman mark rosman,comedy drama family romance,5.5,203.0,hilary duff heather locklear chris noth mike o'malley ben feldman mark rosman comedy drama family romance
mo' better blues,denzel washington spike lee wesley snipes giancarlo esposito john turturro spike lee,drama romance,6.3,47.0,denzel washington spike lee wesley snipes giancarlo esposito john turturro spike lee drama romance
kung pow: enter the fist,hui lou chen tad horino steve oedekerk jennifer tung ming lo steve oedekerk,action comedy,6.1,159.0,hui lou chen tad horino steve oedekerk jennifer tung ming lo steve oedekerk action comedy
tremors,kevin bacon fred ward finn carter michael gross reba mcentire ron underwood,action horror,6.6,864.0,kevin bacon fred ward finn carter michael gross reba mcentire ron underwood action horror
wrong turn,desmond harrington eliza dushku emmanuelle chriqui jeremy sisto kevin zegers rob schmidt,horror thriller,6.0,635.0,desmond harrington eliza dushku emmanuelle chriqui jeremy sisto kevin zegers rob schmidt horror thriller
the long riders,david carradine keith carradine robert carradine james keach stacy keach walter hill,western history,6.6,50.0,david carradine keith carradine robert carradine james keach stacy keach walter hill western history
the corruptor,mark wahlberg chow yun-fat byron mann kim chan ric young james foley,action crime mystery thriller,6.0,57.0,mark wahlberg chow yun-fat byron mann kim chan ric young james foley action crime mystery thriller
mud,matthew mcconaughey tye sheridan jacob lofland sam shepard reese witherspoon jeff nichols,drama,7.0,1068.0,matthew mcconaughey tye sheridan jacob lofland sam shepard reese witherspoon jeff nichols drama
reno 911!: miami,lennie loftin danny devito ben garant carlos alazraqui mary birdsong ben garant,action adventure comedy crime,5.6,72.0,lennie loftin danny devito ben garant carlos alazraqui mary birdsong ben garant action adventure comedy crime
one direction: this is us,harry styles niall horan zayn malik louis tomlinson liam payne morgan spurlock,documentary music,8.0,201.0,harry styles niall horan zayn malik louis tomlinson liam payne morgan spurlock documentary music
"the goods: live hard, sell hard",jeremy piven ving rhames james brolin david koechner kathryn hahn neal brennan,comedy,5.4,58.0,jeremy piven ving rhames james brolin david koechner kathryn hahn neal brennan comedy
hey arnold! the movie,spencer klein francesca smith jamil walker smith dan castellaneta tress macneille tuck tucker,animation family,5.6,62.0,spencer klein francesca smith jamil walker smith dan castellaneta tress macneille tuck tucker animation family
my week with marilyn,michelle williams eddie redmayne kenneth branagh julia ormond judi dench simon curtis,drama,6.6,406.0,michelle williams eddie redmayne kenneth branagh julia ormond judi dench simon curtis drama
the matador,pierce brosnan greg kinnear hope davis portia dawson adam scott richard shepard,action comedy crime drama thriller,6.2,136.0,pierce brosnan greg kinnear hope davis portia dawson adam scott richard shepard action comedy crime drama thriller
love jones,larenz tate nia long isaiah washington bill bellamy lisa nicole carson theodore witcher,comedy drama romance,8.1,12.0,larenz tate nia long isaiah washington bill bellamy lisa nicole carson theodore witcher comedy drama romance
the gift,jason bateman rebecca hall joel edgerton allison tolman tim griffin joel edgerton,thriller mystery,6.7,1049.0,jason bateman rebecca hall joel edgerton allison tolman tim griffin joel edgerton thriller mystery
end of the spear,louie leonardo chad allen jack guzman chase ellison sylvia jefferies jim hanon,adventure drama,6.1,15.0,louie leonardo chad allen jack guzman chase ellison sylvia jefferies jim hanon adventure drama
get over it,kirsten dunst ben foster melissa sagemiller colin hanks zoe saldana tommy o'haver,comedy romance,5.5,75.0,kirsten dunst ben foster melissa sagemiller colin hanks zoe saldana tommy o'haver comedy romance
office space,ron livingston jennifer aniston david herman ajay naidu diedrich bader mike judge,comedy crime,7.4,1050.0,ron livingston jennifer aniston david herman ajay naidu diedrich bader mike judge comedy crime
drop dead gorgeous,kirsten dunst ellen barkin denise richards amy adams kirstie alley michael patrick jann,comedy,6.4,86.0,kirsten dunst ellen barkin denise richards amy adams kirstie alley michael patrick jann comedy
big eyes,amy adams christoph waltz krysten ritter danny huston jason schwartzman tim burton,drama,6.8,1196.0,amy adams christoph waltz krysten ritter danny huston jason schwartzman tim burton drama
very bad things,jon favreau leland orser cameron diaz christian slater jeremy piven peter berg,comedy crime thriller,6.2,179.0,jon favreau leland orser cameron diaz christian slater jeremy piven peter berg comedy crime thriller
sleepover,alexa penavega mika boorem jane lynch sara paxton brie larson joe nussbaum,comedy family,5.3,101.0,alexa penavega mika boorem jane lynch sara paxton brie larson joe nussbaum comedy family
body double,craig wasson melanie griffith gregg henry deborah shelton guy boyd brian de palma,crime mystery horror thriller,6.4,137.0,craig wasson melanie griffith gregg henry deborah shelton guy boyd brian de palma crime mystery horror thriller
macgruber,will forte kristen wiig val kilmer ryan phillippe maya rudolph jorma taccone,action adventure comedy,5.1,179.0,will forte kristen wiig val kilmer ryan phillippe maya rudolph jorma taccone action adventure comedy
dirty pretty things,chiwetel ejiofor audrey tautou sergi l\u00f3pez benedict wong sophie okonedo stephen frears,crime drama thriller,6.8,131.0,chiwetel ejiofor audrey tautou sergi l\u00f3pez benedict wong sophie okonedo stephen frears crime drama thriller
movie 43,anna faris emma stone halle berry kate winslet hugh jackman griffin dunne,comedy,4.4,797.0,anna faris emma stone halle berry kate winslet hugh jackman griffin dunne comedy
over her dead body,eva longoria jason biggs lake bell paul rudd lindsay sloane jeff lowell,comedy,5.3,145.0,eva longoria jason biggs lake bell paul rudd lindsay sloane jeff lowell comedy
seeking a friend for the end of the world,steve carell keira knightley connie britton adam brody rob corddry lorene scafaria,comedy drama romance science fiction,6.3,700.0,steve carell keira knightley connie britton adam brody rob corddry lorene scafaria comedy drama romance science fiction
cedar rapids,anne heche ed helms sigourney weaver john c. reilly rob corddry miguel arteta,comedy,5.9,135.0,anne heche ed helms sigourney weaver john c. reilly rob corddry miguel arteta comedy
american history x,edward norton edward furlong beverly d'angelo avery brooks jennifer lien tony kaye,drama,8.2,3016.0,edward norton edward furlong beverly d'angelo avery brooks jennifer lien tony kaye drama
the collection,josh stewart christopher mcdonald emma fitzpatrick lee tergesen erin way marcus dunstan,horror thriller,5.9,289.0,josh stewart christopher mcdonald emma fitzpatrick lee tergesen erin way marcus dunstan horror thriller
teacher's pet,nathan lane kelsey grammer shaun fleming debra jo rupp david ogden stiers timothy bjorklund,animation drama family music,5.5,2.0,nathan lane kelsey grammer shaun fleming debra jo rupp david ogden stiers timothy bjorklund animation drama family music
the red violin,carlo cecchi irene grazioli anita laurenzi tommaso puntelli samuele amighetti fran\u00e7ois girard,drama thriller mystery music romance,7.3,99.0,carlo cecchi irene grazioli anita laurenzi tommaso puntelli samuele amighetti fran\u00e7ois girard drama thriller mystery music romance
the straight story,richard farnsworth sissy spacek jane galloway heitz joseph a. carpenter donald wiegert david lynch,drama,7.7,306.0,richard farnsworth sissy spacek jane galloway heitz joseph a. carpenter donald wiegert david lynch drama
deuces wild,stephen dorff fairuza balk brad renfro norman reedus max perlich scott kalvert,action crime drama romance,5.5,34.0,stephen dorff fairuza balk brad renfro norman reedus max perlich scott kalvert action crime drama romance
bad words,jason bateman kathryn hahn rohan chand philip baker hall allison janney jason bateman,comedy,6.4,334.0,jason bateman kathryn hahn rohan chand philip baker hall allison janney jason bateman comedy
run fatboy run,simon pegg thandie newton hank azaria dylan moran harish patel david schwimmer,comedy romance,6.2,238.0,simon pegg thandie newton hank azaria dylan moran harish patel david schwimmer comedy romance
heartbeeps,andy kaufman bernadette peters randy quaid kenneth mcmillan melanie mayron allan arkush,comedy romance family,3.8,6.0,andy kaufman bernadette peters randy quaid kenneth mcmillan melanie mayron allan arkush comedy romance family
black or white,kevin costner jillian estell jennifer ehle gillian jacobs octavia spencer mike binder,drama,6.5,115.0,kevin costner jillian estell jennifer ehle gillian jacobs octavia spencer mike binder drama
on the line,lance bass joey fatone emmanuelle chriqui james bulliard al green eric bross,comedy family romance,4.1,10.0,lance bass joey fatone emmanuelle chriqui james bulliard al green eric bross comedy family romance
rescue dawn,christian bale steve zahn marshall bell toby huss pat healy werner herzog,adventure drama war,6.9,336.0,christian bale steve zahn marshall bell toby huss pat healy werner herzog adventure drama war
danny collins,al pacino annette bening jennifer garner bobby cannavale christopher plummer dan fogelman,comedy drama music,6.6,183.0,al pacino annette bening jennifer garner bobby cannavale christopher plummer dan fogelman comedy drama music
"jeff, who lives at home",jason segel ed helms susan sarandon judy greer rae dawn chong jay duplass,drama comedy,6.1,217.0,jason segel ed helms susan sarandon judy greer rae dawn chong jay duplass drama comedy
io sono l'amore,tilda swinton flavio parenti edoardo gabbriellini alba rohrwacher gabriele ferzetti luca guadagnino,drama romance,6.9,73.0,tilda swinton flavio parenti edoardo gabbriellini alba rohrwacher gabriele ferzetti luca guadagnino drama romance
atlas shrugged part ii,samantha mathis jason beghe esai morales patrick fabian kim rhodes john putch,drama science fiction mystery,5.4,41.0,samantha mathis jason beghe esai morales patrick fabian kim rhodes john putch drama science fiction mystery
romeo is bleeding,gary oldman lena olin annabella sciorra juliette lewis roy scheider peter medak,action crime drama thriller,5.7,36.0,gary oldman lena olin annabella sciorra juliette lewis roy scheider peter medak action crime drama thriller
the limey,terence stamp lesley ann warren luis guzm\u00e1n barry newman joe dallesandro steven soderbergh,action crime drama mystery thriller,6.6,105.0,terence stamp lesley ann warren luis guzm\u00e1n barry newman joe dallesandro steven soderbergh action crime drama mystery thriller
crash,sandra bullock don cheadle matt dillon michael pe\u00f1a jennifer esposito paul haggis,drama,7.2,1149.0,sandra bullock don cheadle matt dillon michael pe\u00f1a jennifer esposito paul haggis drama
the house of mirth,gillian anderson dan aykroyd eleanor bron terry kinney anthony lapaglia terence davies,drama romance,6.4,25.0,gillian anderson dan aykroyd eleanor bron terry kinney anthony lapaglia terence davies drama romance
malone,burt reynolds cliff robertson kenneth mcmillan cynthia gibb scott wilson harley cokeliss,action thriller,6.8,15.0,burt reynolds cliff robertson kenneth mcmillan cynthia gibb scott wilson harley cokeliss action thriller
peaceful warrior,scott mechlowicz nick nolte amy smart tim dekay ashton holmes victor salva,drama romance,7.3,90.0,scott mechlowicz nick nolte amy smart tim dekay ashton holmes victor salva drama romance
bucky larson: born to be a star,nick swardson christina ricci stephen dorff don johnson ido mosseri tom brady,comedy,4.4,51.0,nick swardson christina ricci stephen dorff don johnson ido mosseri tom brady comedy
bamboozled,damon wayans savion glover tommy davidson jada pinkett smith michael rapaport spike lee,comedy drama,6.3,24.0,damon wayans savion glover tommy davidson jada pinkett smith michael rapaport spike lee comedy drama
the forest,natalie dormer taylor kinney yukiyoshi ozawa eoin macken rina takasaki jason zada,horror thriller,4.8,448.0,natalie dormer taylor kinney yukiyoshi ozawa eoin macken rina takasaki jason zada horror thriller
sphinx,lesley-anne down frank langella maurice ronet john gielgud vic tablian franklin j. schaffner,adventure mystery thriller,6.0,2.0,lesley-anne down frank langella maurice ronet john gielgud vic tablian franklin j. schaffner adventure mystery thriller
while we're young,ben stiller naomi watts adam driver amanda seyfried charles grodin noah baumbach,comedy drama mystery,5.8,383.0,ben stiller naomi watts adam driver amanda seyfried charles grodin noah baumbach comedy drama mystery
a better life,demi\u00e1n bichir jos\u00e9 juli\u00e1n chelsea rendon dolores heredia joaqu\u00edn cosio chris weitz,drama,7.0,54.0,demi\u00e1n bichir jos\u00e9 juli\u00e1n chelsea rendon dolores heredia joaqu\u00edn cosio chris weitz drama
spider,ralph fiennes miranda richardson gabriel byrne lynn redgrave john neville david cronenberg,drama mystery thriller,6.4,168.0,ralph fiennes miranda richardson gabriel byrne lynn redgrave john neville david cronenberg drama mystery thriller
gun shy,sandra bullock liam neeson oliver platt jos\u00e9 z\u00fa\u00f1iga michael delorenzo eric blakeney,action comedy romance thriller,5.4,24.0,sandra bullock liam neeson oliver platt jos\u00e9 z\u00fa\u00f1iga michael delorenzo eric blakeney action comedy romance thriller
nicholas nickleby,charlie hunnam nathan lane jim broadbent christopher plummer jamie bell douglas mcgrath,adventure drama action family,6.8,49.0,charlie hunnam nathan lane jim broadbent christopher plummer jamie bell douglas mcgrath adventure drama action family
the iceman,michael shannon winona ryder ray liotta chris evans david schwimmer ariel vromen,thriller crime drama,6.4,365.0,michael shannon winona ryder ray liotta chris evans david schwimmer ariel vromen thriller crime drama
कृष,hrithik roshan naseeruddin shah priyanka chopra rekha sharat saxena rakesh roshan,action science fiction,5.5,46.0,hrithik roshan naseeruddin shah priyanka chopra rekha sharat saxena rakesh roshan action science fiction
cecil b. demented,melanie griffith stephen dorff alicia witt adrian grenier lawrence gilliard jr. john waters,thriller comedy crime,6.2,51.0,melanie griffith stephen dorff alicia witt adrian grenier lawrence gilliard jr. john waters thriller comedy crime
killer joe,matthew mcconaughey emile hirsch thomas haden church gina gershon juno temple william friedkin,crime drama thriller,6.5,425.0,matthew mcconaughey emile hirsch thomas haden church gina gershon juno temple william friedkin crime drama thriller
the joneses,david duchovny demi moore amber heard benjamin hollingsworth lauren hutton derrick borte,comedy drama,6.1,210.0,david duchovny demi moore amber heard benjamin hollingsworth lauren hutton derrick borte comedy drama
owning mahowny,philip seymour hoffman minnie driver john hurt maury chaykin ian tracey richard kwietniowski,crime drama thriller,6.8,37.0,philip seymour hoffman minnie driver john hurt maury chaykin ian tracey richard kwietniowski crime drama thriller
the brothers solomon,will arnett will forte kristen wiig chi mcbride lee majors bob odenkirk,comedy,4.9,46.0,will arnett will forte kristen wiig chi mcbride lee majors bob odenkirk comedy
my blueberry nights,norah jones jude law natalie portman david strathairn rachel weisz wong kar-wai,drama romance,6.0,190.0,norah jones jude law natalie portman david strathairn rachel weisz wong kar-wai drama romance
illuminata,john turturro christopher walken susan sarandon rufus sewell beverly d'angelo john turturro,drama,6.3,7.0,john turturro christopher walken susan sarandon rufus sewell beverly d'angelo john turturro drama
swept away,madonna adriano giannini bruce greenwood elizabeth banks michael beattie guy ritchie,comedy romance,4.8,50.0,madonna adriano giannini bruce greenwood elizabeth banks michael beattie guy ritchie comedy romance
"war, inc.",john cusack hilary duff marisa tomei joan cusack dan aykroyd joshua seftel,action adventure comedy thriller,5.6,86.0,john cusack hilary duff marisa tomei joan cusack dan aykroyd joshua seftel action adventure comedy thriller
少林足球,stephen chow ng man-tat patrick tse yin zhao wei wong yat-fei stephen chow,action comedy,6.6,491.0,stephen chow ng man-tat patrick tse yin zhao wei wong yat-fei stephen chow action comedy
the brown bunny,vincent gallo chlo\u00eb sevigny cheryl tiegs elizabeth blake anna vareschi vincent gallo,drama,5.5,62.0,vincent gallo chlo\u00eb sevigny cheryl tiegs elizabeth blake anna vareschi vincent gallo drama
rien ne va plus,michel serrault isabelle huppert fran\u00e7ois cluzet jean-fran\u00e7ois balmer claude chabrol,comedy crime thriller,6.4,5.0,michel serrault isabelle huppert fran\u00e7ois cluzet jean-fran\u00e7ois balmer claude chabrol comedy crime thriller
rosewater,gael garc\u00eda bernal shohreh aghdashloo jason jones haluk bilginer nasser faris jon stewart,drama,6.5,98.0,gael garc\u00eda bernal shohreh aghdashloo jason jones haluk bilginer nasser faris jon stewart drama
la femme de chambre du titanic,olivier martinez aitana s\u00e1nchez-gij\u00f3n romane bohringer didier bezace bigas luna,drama,5.3,3.0,olivier martinez aitana s\u00e1nchez-gij\u00f3n romane bohringer didier bezace bigas luna drama
coriolanus,gerard butler ralph fiennes lubna azabal ashraf barhom jessica chastain ralph fiennes,drama thriller,5.9,131.0,gerard butler ralph fiennes lubna azabal ashraf barhom jessica chastain ralph fiennes drama thriller
imaginary heroes,sigourney weaver ryan donowho emile hirsch jeff daniels michelle williams dan harris,comedy drama,6.3,29.0,sigourney weaver ryan donowho emile hirsch jeff daniels michelle williams dan harris comedy drama
high heels and low lifes,minnie driver mary mccormack kevin mcnally danny dyer michael gambon mel smith,action crime comedy,6.4,12.0,minnie driver mary mccormack kevin mcnally danny dyer michael gambon mel smith action crime comedy
world's greatest dad,robin williams alexie gilmore daryl sabara geoff pierson henry simmons bobcat goldthwait,comedy romance,6.5,177.0,robin williams alexie gilmore daryl sabara geoff pierson henry simmons bobcat goldthwait comedy romance
severance,danny dyer laura harris toby stephens tim mcinnerny babou ceesay christopher smith,horror comedy thriller,6.4,169.0,danny dyer laura harris toby stephens tim mcinnerny babou ceesay christopher smith horror comedy thriller
edmond,william h. macy joe mantegna denise richards mena suvari bokeem woodbine stuart gordon,drama thriller,6.0,50.0,william h. macy joe mantegna denise richards mena suvari bokeem woodbine stuart gordon drama thriller
welcome to the rileys,kristen stewart james gandolfini melissa leo joe chrest ally sheedy jake scott,drama,6.4,139.0,kristen stewart james gandolfini melissa leo joe chrest ally sheedy jake scott drama
police academy: mission to moscow,george gaynes g. w. bailey leslie easterbrook michael winslow david graf alan metter,comedy crime,4.1,178.0,george gaynes g. w. bailey leslie easterbrook michael winslow david graf alan metter comedy crime
blood done sign my name,natalie alyn lind michael rooker emily alyn lind omar benson miller lee norris jeb stuart,drama crime,6.0,5.0,natalie alyn lind michael rooker emily alyn lind omar benson miller lee norris jeb stuart drama crime
cinco de mayo: la batalla,christian vazquez liz gallardo ang\u00e9lica arag\u00f3n kuno becker gin\u00e9s garc\u00eda mill\u00e1n rafa lara,war history drama,5.8,14.0,christian vazquez liz gallardo ang\u00e9lica arag\u00f3n kuno becker gin\u00e9s garc\u00eda mill\u00e1n rafa lara war history drama
elsa & fred,shirley maclaine christopher plummer chris noth marcia gay harden scott bakula michael radford,comedy family romance,6.2,31.0,shirley maclaine christopher plummer chris noth marcia gay harden scott bakula michael radford comedy family romance
"an alan smithee film: burn, hollywood, burn",jackie chan sylvester stallone whoopi goldberg eric idle ryan o'neal alan smithee,comedy,3.0,9.0,jackie chan sylvester stallone whoopi goldberg eric idle ryan o'neal alan smithee comedy
the open road,justin timberlake jeff bridges kate mara harry dean stanton mary steenburgen michael meredith,comedy drama romance,4.8,19.0,justin timberlake jeff bridges kate mara harry dean stanton mary steenburgen michael meredith comedy drama romance
the good guy,alexis bledel colin egglesfield anna chlumsky andrew mccarthy scott porter julio depietro,comedy romance,5.4,59.0,alexis bledel colin egglesfield anna chlumsky andrew mccarthy scott porter julio depietro comedy romance
motherhood,uma thurman minnie driver anthony edwards david schallipp matthew schallipp katherine dieckmann,comedy drama,4.7,44.0,uma thurman minnie driver anthony edwards david schallipp matthew schallipp katherine dieckmann comedy drama
free style,corbin bleu sandra echeverr\u00eda madison pettis william dear,drama family,5.8,4.0,corbin bleu sandra echeverr\u00eda madison pettis william dear drama family
strangerland,nicole kidman joseph fiennes hugo weaving lisa flanagan megan alston kim farrant,drama thriller,5.1,83.0,nicole kidman joseph fiennes hugo weaving lisa flanagan megan alston kim farrant drama thriller
janky promoters,ice cube mike epps young jeezy darris love julio oscar mechoso marcus raboy,comedy,7.0,5.0,ice cube mike epps young jeezy darris love julio oscar mechoso marcus raboy comedy
blonde ambition,jessica simpson luke wilson rachael leigh cook penelope ann miller andy dick scott marshall smith,comedy romance,3.9,29.0,jessica simpson luke wilson rachael leigh cook penelope ann miller andy dick scott marshall smith comedy romance
the oxford murders,elijah wood john hurt leonor watling julie cox jim carter \u00c1lex de la iglesia,crime mystery thriller,5.7,188.0,elijah wood john hurt leonor watling julie cox jim carter \u00c1lex de la iglesia crime mystery thriller
the reef,adrienne pickering zoe naylor gyton grantley damian walshe-howling kieran darcy-smith andrew traucki,drama horror thriller,5.4,130.0,adrienne pickering zoe naylor gyton grantley damian walshe-howling kieran darcy-smith andrew traucki drama horror thriller
eulogy,hank azaria jesse bradford zooey deschanel glenne headly famke janssen michael clancy,comedy drama,6.4,34.0,hank azaria jesse bradford zooey deschanel glenne headly famke janssen michael clancy comedy drama
white noise 2: the light,nathan fillion katee sackhoff craig fairbrass adrian holmes teryl rothery patrick lussier,thriller drama horror fantasy,5.6,80.0,nathan fillion katee sackhoff craig fairbrass adrian holmes teryl rothery patrick lussier thriller drama horror fantasy
beat the world,tyrone brown mishael morgan nikki grant chase armitage ray johnson robert adetuyi,music drama,4.3,16.0,tyrone brown mishael morgan nikki grant chase armitage ray johnson robert adetuyi music drama
fifty dead men walking,ben kingsley jim sturgess kevin zegers rose mcgowan tom collins kari skogland,action thriller,6.1,35.0,ben kingsley jim sturgess kevin zegers rose mcgowan tom collins kari skogland action thriller
jungle shuffle,drake bell rob schneider brianne siddall joey d'auria jessica dicicco taedong park,family animation adventure,6.5,1.0,drake bell rob schneider brianne siddall joey d'auria jessica dicicco taedong park family animation adventure
adam resurrected,jeff goldblum willem dafoe derek jacobi ayelet zurer hana laslo paul schrader,drama war,6.4,22.0,jeff goldblum willem dafoe derek jacobi ayelet zurer hana laslo paul schrader drama war
hross í oss,ingvar eggert sigur\u00f0sson charlotte b\u00f8ving steinn \u00c1rmann magn\u00fasson kristbj\u00f6rg kjeld helgi bj\u00f6rnsson benedikt erlingsson,drama romance comedy,6.9,26.0,ingvar eggert sigur\u00f0sson charlotte b\u00f8ving steinn \u00c1rmann magn\u00fasson kristbj\u00f6rg kjeld helgi bj\u00f6rnsson benedikt erlingsson drama romance comedy
hai marjawaan!,shabana azmi goldy notay sendhil ramamurthy sally hawkins mark addy gurinder chadha,comedy romance,4.3,9.0,shabana azmi goldy notay sendhil ramamurthy sally hawkins mark addy gurinder chadha comedy romance
the devil's tomb,cuba gooding jr. ray winstone ron perlman taryn manning stephanie jacobsen jason connery,action horror thriller science fiction,4.0,53.0,cuba gooding jr. ray winstone ron perlman taryn manning stephanie jacobsen jason connery action horror thriller science fiction
partition,kristin kreuk jimi mistry neve campbell john light irrfan khan vic sarin,drama foreign romance,6.4,6.0,kristin kreuk jimi mistry neve campbell john light irrfan khan vic sarin drama foreign romance
good intentions,luke perry leann rimes jimmi simpson jim issa,comedy,5.0,6.0,luke perry leann rimes jimmi simpson jim issa comedy
"좋은 놈, 나쁜 놈, 이상한 놈",song kang-ho lee byung-hun jung woo-sung yoon je-moon song young-chang kim jee-woon,action adventure comedy western,7.1,193.0,song kang-ho lee byung-hun jung woo-sung yoon je-moon song young-chang kim jee-woon action adventure comedy western
nurse 3-d,paz de la huerta katrina bowden kathleen turner judd nelson boris kodjoe douglas aarniokoski,horror thriller,4.9,119.0,paz de la huerta katrina bowden kathleen turner judd nelson boris kodjoe douglas aarniokoski horror thriller
gunless,sienna guillory tyler mane callum keith rennie dustin milligan graham greene william phillips,drama action comedy western,6.7,27.0,sienna guillory tyler mane callum keith rennie dustin milligan graham greene william phillips drama action comedy western
