Title,Vote_Average,Vote_Count,Weighted_Average
heyy babyy,5.905,95.0,5.707185267339844
dhol,6.2,40.0,5.718982571233325
bahut hua sammaan,6.6,8.0,5.453926968613028
lajja,7.0,1.0,5.25847796297947
krishna cottage,5.077,14.0,5.176127703003833
jung,7.0,2.0,5.302016013904983
nela ticket,4.6,10.0,5.085013344920819
pyasi nigahen,10.0,1.0,5.335401039902546
veere di wedding,4.938,32.0,5.087094865088561
fire,6.6,61.0,6.067481217739386
nh10,6.8,75.0,6.266200358904419
gunjan saxena: the kargil girl,7.4,74.0,6.657862862108923
silence... can you hear it?,5.8,13.0,5.362365501101947
badass ravikumar,0.0,0.0,5.212648435689456
baap,0.0,0.0,5.212648435689456
khoj,5.667,3.0,5.245893672102422
jhoom barabar jhoom,3.8,31.0,4.577980297915932
humshakals,3.267,45.0,4.1577788018819195
prahaar: the final attack,6.9,9.0,5.5357583097063685
maine dil tujhko diya,5.5,10.0,5.272513344920819
raja natwarlal,6.3,24.0,5.633558718648375
chhorii,5.875,16.0,5.408900751040728
andhaa kaanoon,7.333,9.0,5.6186732033233895
the song of scorpions,8.2,5.0,5.560014896655798
ram jaane,5.2,32.0,5.20686629365999
machine,6.5,2.0,5.277016013904983
acting ka bhoot,0.0,0.0,5.212648435689456
hamara dil aapke paas hai,5.708,12.0,5.331532811123987
pyaar ishq aur mohabbat,4.9,7.0,5.164014234582207
pantham,5.5,2.0,5.227016013904983
kyaa kool hai hum,4.817,30.0,5.038097655238225
hamid,7.0,12.0,5.641612811123987
apna sapna money money,5.206,17.0,5.210593464658169
daag: the fire,5.5,6.0,5.25183273991362
the killer,6.584,1922.0,6.557412571712346
mission lion,2.8,4.0,4.982872394195222
siren,5.961,258.0,5.86492783971689
laila aur satt geet,4.3,3.0,5.14586928185852
oye lucky! lucky oye!,7.04,76.0,6.430882811896485
bhoot: part one - the haunted ship,5.6,24.0,5.362590976712892
shabaash mithu,6.0,11.0,5.389400827677537
hulchul,6.586,58.0,6.042381672460409
saand ki aankh,7.0,23.0,5.886567877970481
vijaypath,5.333,6.0,5.229060012640893
kodiyil oruvan,5.0,2.0,5.2020160139049825
paltan,6.0,11.0,5.389400827677537
rehnaa hai terre dil mein,6.359,32.0,5.736694865088562
ta ra rum pum,6.172,67.0,5.824806100535231
indoo ki jawani,3.6,8.0,4.932187838178246
the dirty picture,6.295,78.0,5.94043655651896
pagalpanti,0.0,0.0,5.212648435689456
dil ka rishta,6.488,40.0,5.866674878925632
khaali peeli,6.0,10.0,5.376680011587486
aandhi,6.6,6.0,5.401832739913621
shamitabh,6.31,50.0,5.836143642684084
miss lovely,6.2,14.0,5.478473856849987
vidhaata,7.1,5.0,5.432107919911612
pran jaye par vachan na jaye,0.0,0.0,5.212648435689456
dil ka kya kasoor,5.75,4.0,5.263824775147603
suhaag,5.3,10.0,5.230846678254152
raja babu,5.775,20.0,5.406562768210334
parivartan,0.0,0.0,5.212648435689456
tigers,7.2,19.0,5.875098957126303
aa ab laut chalen,5.719,16.0,5.362678528818505
khubsoorat,6.25,12.0,5.461612811123987
untitled srk-suhana-marflix movie,0.0,0.0,5.212648435689456
rishtey,6.083,12.0,5.421532811123987
chaahat,1.0,1.0,5.104631809133315
aalavandhan,6.9,18.0,5.755011438503559
shubh mangal zyada saavdhan,5.92,50.0,5.614552733593174
one night stand,5.607,107.0,5.503652693491031
laawaris,6.533,15.0,5.586332840683006
dacait,4.75,4.0,5.168586679909508
naam,6.75,4.0,5.3590628703856975
nishabd,5.6,14.0,5.316935395311526
kadhalar dinam,0.0,0.0,5.212648435689456
sixteen,3.3,3.0,5.072698550151203
lohardaga,10.0,1.0,5.335401039902546
sathyam,4.6,8.0,5.1061008816565066
salmon 3d,0.0,0.0,5.212648435689456
gumrah,7.0,7.0,5.490680901248874
ijaazat,6.5,8.0,5.436535664265202
chimanee pakhre,0.0,0.0,5.212648435689456
ek vivaah... aisa bhi,6.833,6.0,5.433605467186348
break ke baad,5.6,38.0,5.406324217844728
rock on 2,4.5,11.0,5.052666133799986
indrasabha,0.0,0.0,5.212648435689456
maharaj,5.9,7.0,5.319569790137763
21: battle of saragarhi,0.0,0.0,5.212648435689456
bumm bumm bole,7.2,9.0,5.593205118217006
anjaam,6.0,1.0,5.232836937338444
hacked,6.147,17.0,5.501448010112715
dybbuk: the curse is real,5.6,11.0,5.29960490931019
haathi mere saathi,4.625,4.0,5.156681918004746
mausam,5.7,35.0,5.44631014460547
sardaar gabbar singh,4.1,10.0,4.980846678254152
vardi,5.333,3.0,5.221454647712179
aag ke sholay,0.0,0.0,5.212648435689456
kacchey limbu,5.5,4.0,5.240015251338079
yeh hai jalwa,5.5,16.0,5.297789639929618
saawariya,5.5,81.0,5.408240676942851
emergency,6.06,216.0,5.933230868331493
makdee,6.684,19.0,5.703098957126304
black rose,2.6,22.0,4.254677342603322
kaalia,7.3,3.0,5.365381476980471
prem rog,7.167,12.0,5.681692811123986
sarkar raj,6.526,39.0,5.877852474755835
phoonk,4.9,4.0,5.182872394195222
gehrayee,7.1,6.0,5.470014558095439
yamla pagla deewana,3.889,9.0,4.959183841621262
saajan ka ghar,5.5,1.0,5.220016424517931
love story 2050,2.879,29.0,4.202561799346259
commando 2,5.0,14.0,5.155396933773064
mehsampur,5.2,5.0,5.211177687353472
mere brother ki dulhan,5.992,66.0,5.707236928424994
12th fail,8.139,108.0,7.377346853124653
jaan-e-mann: let's fall in love... again,0.0,0.0,5.212648435689456
umrao jaan,8.304,22.0,6.346144009269989
dum maaro dum,5.793,29.0,5.46384538143581
farz,5.0,2.0,5.2020160139049825
sui dhaaga: made in india,7.0,77.0,6.409396874401733
om - the battle within,5.4,7.0,5.241792012359985
iftikhar,0.0,0.0,5.212648435689456
sohni mahiwal,5.267,15.0,5.228030953890554
cash,6.2,202.0,6.043669335650831
drona,6.0,2.0,5.252016013904983
bewafaa,4.531,16.0,5.010678528818506
bazaar,4.0,2.0,5.152016013904983
why cheat india,5.5,18.0,5.30501143850356
ek phool do mali,7.5,4.0,5.43049144181427
salaam namaste,6.077,84.0,5.807775742263929
b.a. pass 3,5.0,4.0,5.192396203719031
kasoor,5.273,11.0,5.226196746044884
players,6.068,236.0,5.949374600570071
purana mandir,5.6,10.0,5.293346678254152
dushman,10.0,1.0,5.335401039902546
phillauri,6.306,31.0,5.703864355886947
aurangzeb,6.3,21.0,5.599671873833886
right yaaa wrong,4.5,4.0,5.144777156099984
bhagwaan dada,1.0,1.0,5.104631809133315
raktneeti,0.0,0.0,5.212648435689456
vishwaroopam 2,5.519,25.0,5.334216516765069
love in a taxi,6.0,1.0,5.232836937338444
action jackson,5.513,227.0,5.469930719079998
atithi tum kab jaoge?,6.167,45.0,5.7300679585084255
purab aur pachhim,4.6,7.0,5.11734756791554
sparsh,0.0,0.0,5.212648435689456
kya kehna,5.667,19.0,5.364098957126305
navra mazha navsacha,0.0,0.0,5.212648435689456
welcome to new york,5.2,122.0,5.203004003476246
chann pardesee,9.5,2.0,5.427016013904983
suhaag,5.3,10.0,5.230846678254152
annamalai,7.4,26.0,6.101260008690614
saaransh,6.75,12.0,5.581612811123986
all india rank,6.0,4.0,5.287634298957126
silsila,6.25,12.0,5.461612811123987
great grand masti,4.0,38.0,4.606324217844728
100 days,5.5,8.0,5.262622620786941
sheela i love you,0.0,0.0,5.212648435689456
mr. & mrs. mahi,6.5,2.0,5.277016013904983
road to sangam,7.0,3.0,5.343430257468276
suraj,10.0,1.0,5.335401039902546
honeymoon travels pvt. ltd.,5.261,23.0,5.230879353380317
jung,7.0,2.0,5.302016013904983
raavan,0.0,0.0,5.212648435689456
city lights,8.287,2090.0,8.232100864923027
kaala patthar,7.222,9.0,5.597417884174454
blank,6.8,13.0,5.617267461886261
mitron,6.2,9.0,5.4017157565148795
mahakaal,5.7,7.0,5.288458679026651
daku ramkali,0.0,0.0,5.212648435689456
ajji,6.6,18.0,5.658582867074988
mudrank: the stamp,0.0,0.0,5.212648435689456
aarzoo,5.909,11.0,5.3689722562489655
bluffmaster!,6.0,41.0,5.621273931091131
oh darling yeh hai india,4.833,15.0,5.1052007652113085
ramayana: the epic,5.8,6.0,5.292741830822711
mangal pandey: the rising,6.2,60.0,5.817149393430605
the journey of karma,2.0,1.0,5.130272834774341
raaz reboot,4.109,23.0,4.796518697642611
dhanak,7.4,45.0,6.39856193441204
bhoot and friends,5.2,3.0,5.211722940395105
saajan chale sasural,6.333,9.0,5.427183841621262
sssshhh...,4.25,6.0,5.0813781944590755
haathi mere saathi,4.625,4.0,5.156681918004746
the shaukeens,4.525,20.0,4.975528285451713
kati patang,6.0,5.0,5.304200943167426
ulajh,0.0,0.0,5.212648435689456
i am kalam,7.3,26.0,6.060635008690614
hum dono,0.0,0.0,5.212648435689456
jannat: in search of heaven...,6.071,35.0,5.624186856934237
jeet,5.0,1.0,5.2071959116974185
mard,6.0,15.0,5.435483784079233
half girlfriend,6.368,72.0,5.968878550510903
jalebi,0.0,0.0,5.212648435689456
thupparivaalan,7.222,44.0,6.290837079953651
pyar ka karz,5.8,3.0,5.255625379419495
saina,6.3,6.0,5.36092364900453
virgin bhanupriya,0.0,0.0,5.212648435689456
halahal,6.3,6.0,5.36092364900453
maid for each other,5.0,3.0,5.197088794053641
stalin,5.294,33.0,5.250459726143653
dus,5.257,37.0,5.234528540749324
om dar-b-dar,6.8,10.0,5.543346678254153
mann,0.0,0.0,5.212648435689456
3rd october,0.0,0.0,5.212648435689456
baabul,6.2,30.0,5.648244714061755
roti kapada aur makaan,6.4,5.0,5.350712571074403
dobaara: see your evil,4.7,3.0,5.175137574541447
hawas,3.4,7.0,4.9306809012488735
fateh,0.0,0.0,5.212648435689456
zakhmi sipahi,0.0,0.0,5.212648435689456
happy ending,5.886,70.0,5.649080005149994
japan,7.5,4.0,5.43049144181427
gunda,7.0,41.0,6.140261272863283
nishant,7.0,13.0,5.668247854043124
the past,7.593,560.0,7.441740201598995
army,8.0,603.0,7.834759189635256
dvand: the internal conflict,0.0,0.0,5.212648435689456
dulhe raja,0.0,0.0,5.212648435689456
irada,7.0,15.0,5.718502652003761
jaggu ki lalten,0.0,0.0,5.212648435689456
blackmail,6.5,226.0,6.314699396046209
coolie,5.5,2.0,5.227016013904983
dedh ishqiya,6.5,38.0,5.856324217844728
vd18,0.0,0.0,5.212648435689456
ek doctor ki maut,5.5,10.0,5.272513344920819
ram gopal varma ki aag,2.0,26.0,3.9075100086906143
yeh ballet,7.5,19.0,5.9750989571263045
namak haraam,6.2,15.0,5.492087557664139
woh lamhe ...,5.4,7.0,5.241792012359985
mandi,0.0,0.0,5.212648435689456
naya daur,7.5,2.0,5.3270160139049825
welcome to karachi,3.4,4.0,5.040015251338079
no land's man,10.0,1.0,5.335401039902546
1971,6.7,13.0,5.5917772658078295
saheb biwi aur gangster 3,6.2,4.0,5.306681918004746
hawaizaada,5.4,14.0,5.263089241465371
tumhari sulu,6.366,41.0,5.811223298179738
prem,3.0,2.0,5.102016013904983
dangerous ishhq,4.0,12.0,4.921612811123986
ajay,4.75,2.0,5.189516013904983
shuddh desi romance,5.7,59.0,5.509078768620611
aakhree raasta,6.583,12.0,5.541532811123987
mubarakan,6.3,41.0,5.776970133622776
police aur mujrim,0.0,0.0,5.212648435689456
jazbaa,6.9,31.0,5.970733921104338
lucky: no time for love,4.9,25.0,5.088581596130148
ankhen,0.0,0.0,5.212648435689456
mashaal,8.083,6.0,5.604060012640894
super nani,7.2,6.0,5.483650921731803
dhoondte reh jaoge,4.583,7.0,5.114703123471096
tahalka,6.625,4.0,5.347158108480936
googly,0.0,0.0,5.212648435689456
swarg,6.25,10.0,5.42876334492082
hadh kar di aapne,4.905,21.0,5.103146450105074
mere baap pehle aap,4.9,27.0,5.082779085479989
amir garib,5.0,1.0,5.2071959116974185
long live brij mohan,0.0,0.0,5.212648435689456
meel patthar,5.9,15.0,5.4071818972867804
hatya,6.333,3.0,5.294625379419496
ntr: kathanayakudu,4.8,13.0,5.107463540317633
apne,6.068,22.0,5.526277342603322
yeh lamhe judaai ke,7.3,6.0,5.497287285368166
no problem,4.425,20.0,4.941045526831023
yudhra,0.0,0.0,5.212648435689456
baghavat,0.0,0.0,5.212648435689456
begum jaan,6.0,21.0,5.492892212816938
taarzan: the wonder car,5.41,39.0,5.312605721509082
yaariyan,3.222,18.0,4.572797152789273
the legend of bhagat singh,6.92,56.0,6.229794048470206
beyond the clouds,6.2,117.0,5.9579396164916085
oops!,4.4,15.0,4.982653595399988
hawaa hawaai,7.3,13.0,5.744718442278418
ram singh charlie,7.2,4.0,5.401920013242841
main atal hoon,5.456,34.0,5.327564452169436
taqdeer,10.0,1.0,5.335401039902546
simran,4.9,22.0,5.098010675936655
dulhan hum le jayenge,5.586,29.0,5.374248366510438
indian never again nirbhaya,0.0,0.0,5.212648435689456
the great gambler,4.688,8.0,5.121405229482593
chaar lugaai,0.0,0.0,5.212648435689456
pinjar: beyond boundaries...,7.6,10.0,5.71001334492082
200: halla ho,8.5,2.0,5.377016013904983
ayalaan,5.2,6.0,5.21092364900453
total dhamaal,5.256,41.0,5.235147348812649
aayirathil oruvan,6.6,39.0,5.915332994236355
fashion,6.458,85.0,6.073257240294304
14 phere,6.318,11.0,5.4607885827795775
yellow bus,0.0,0.0,5.212648435689456
mere sajana saath nibhana,5.5,2.0,5.227016013904983
torbaaz,8.0,11.0,5.838380419514272
ishq vishk,0.0,0.0,5.212648435689456
chakravyuh,6.4,17.0,5.579648010112715
darwaza,5.0,1.0,5.2071959116974185
kadakh,5.6,5.0,5.257689315260449
scorned,5.1,33.0,5.160290712059145
ankush,6.8,5.0,5.397224198981379
shikara,4.3,6.0,5.088196376277256
freaky ali,5.526,19.0,5.317098957126304
ready,5.017,87.0,5.076477124449595
do patti,0.0,0.0,5.212648435689456
iqbal,6.9,65.0,6.2774819471475665
operation fryday,2.0,1.0,5.130272834774341
dil hai gray,0.0,0.0,5.212648435689456
kahin pyaar na ho jaaye,5.45,20.0,5.294493802693092
aankhen 2,0.0,0.0,5.212648435689456
journey bombay to goa: laughter unlimited,5.3,7.0,5.226236456804429
lekin...,8.7,3.0,5.467820501370714
the hero: love story of a spy,6.35,20.0,5.604838630279299
the zoya factor,5.5,22.0,5.318010675936656
kucch to hai,4.2,6.0,5.074560012640894
ungli,5.6,25.0,5.366359373907926
parinda,7.158,19.0,5.861098957126304
saajan,6.469,32.0,5.786980579374276
prassthanam,6.5,11.0,5.501645725636721
berlin,0.0,0.0,5.212648435689456
bhonsle,6.4,5.0,5.350712571074403
chashme baddoor,4.333,24.0,4.872139363809667
pukar,4.875,4.0,5.18049144181427
all is well,9.0,1.0,5.309760014261521
gandhi talks,0.0,0.0,5.212648435689456
do ankhen barah haath,7.375,8.0,5.5887095773086815
ittu si baat,3.0,1.0,5.155913860415367
lamhe,6.571,21.0,5.696129500952531
qayamat se qayamat tak,6.745,47.0,6.059948712425874
bunty aur babli 2,6.8,4.0,5.363824775147602
ahsaas,0.0,0.0,5.212648435689456
harami,0.0,0.0,5.212648435689456
kudrat,4.3,3.0,5.14586928185852
kisna: the warrior poet,7.278,9.0,5.608141288429772
jal,7.2,6.0,5.483650921731803
ek gulelbaaz the catapult,0.0,0.0,5.212648435689456
jail yatra,0.0,0.0,5.212648435689456
fraud saiyyan,0.0,0.0,5.212648435689456
barot house,6.1,7.0,5.350680901248873
the attacks of 26/11,7.2,29.0,6.07284538143581
son of sardaar,4.577,52.0,4.845384895068881
rocky,7.8,7627.0,7.787172947234989
mere aagosh mein,2.0,1.0,5.130272834774341
narasimha,6.3,28.0,5.673949099336354
the burning train,6.4,15.0,5.548691331249044
dostana,6.2,149.0,5.999361714204274
bemisal,0.0,0.0,5.212648435689456
chhota bheem himalayan adventure,1.0,1.0,5.104631809133315
vijay,7.0,2.0,5.302016013904983
ghazab,6.0,1.0,5.232836937338444
free entry,0.0,0.0,5.212648435689456
commando,6.678,2703.0,6.6576850202685876
jaal,5.167,6.0,5.20642364900453
shaapit: the cursed,5.2,9.0,5.210226394812752
hello brother,5.684,49.0,5.47812230524367
ghatak: lethal,0.0,0.0,5.212648435689456
ramprasad ki tehrvi,6.0,15.0,5.435483784079233
backfire,4.125,8.0,5.023492186004333
main prem ki diwani hoon,5.2,50.0,5.205461824502265
naseeb apna apna,6.8,5.0,5.397224198981379
parivaar,8.0,2.0,5.352016013904983
tu hai mera sunday,7.111,9.0,5.576162565025517
rakshak,5.6,5.0,5.257689315260449
#homecoming,5.0,1.0,5.2071959116974185
farz,5.0,2.0,5.2020160139049825
chalk n duster,7.2,4.0,5.401920013242841
u me aur hum,5.9,18.0,5.433582867074988
"tom, dick, and harry",5.2,15.0,5.209068689739611
tryst with destiny,0.0,0.0,5.212648435689456
mukti bhawan,6.8,29.0,5.899711053077601
hero no. 1,6.276,29.0,5.672905082928348
ajab prem ki ghazab kahani,6.185,130.0,5.965063336644043
dhadkan,6.486,35.0,5.823159459673963
i love you,6.4,269.0,6.253031402463191
the stoneman murders,6.9,16.0,5.712604454744432
lomad,0.0,0.0,5.212648435689456
awaara,7.195,59.0,6.418408665527828
bhuj: the pride of india,5.739,23.0,5.411108861577038
tribhanga,7.1,26.0,5.979385008690614
kuch pal pyar ke,4.0,1.0,5.181554886056393
dor,7.3,24.0,6.020655492841923
hero,6.277,466.0,6.19675127094484
aaj ka arjun,7.0,5.0,5.420480012934868
do knot disturb,3.346,13.0,4.736836089337242
lupt,4.0,12.0,4.921612811123986
cargo,6.41,1675.0,6.383438786080677
shiva,0.0,0.0,5.212648435689456
cheeni kum,6.143,35.0,5.658707404879443
chhota bheem and the curse of damyaan,0.0,0.0,5.212648435689456
veer,0.0,0.0,5.212648435689456
damini,7.5,18.0,5.947868581360702
khichdi 2,1.0,1.0,5.104631809133315
the huntress,5.5,135.0,5.4368823153537535
rang,0.0,0.0,5.212648435689456
jungle ki hasina,0.0,0.0,5.212648435689456
sandwich,3.5,2.0,5.127016013904983
khud-daar,7.0,3.0,5.343430257468276
sunday,5.8,4.0,5.268586679909507
f.a.l.t.u,5.5,18.0,5.30501143850356
the y,6.417,363.0,6.302871921586532
swayambhu,0.0,0.0,5.212648435689456
aunty no. 1,5.056,9.0,5.182651926727645
shabd,5.545,11.0,5.28725797053468
do raaste,7.0,3.0,5.343430257468276
mela,4.75,29.0,5.0123976202417815
lingaa,5.291,56.0,5.259325963363823
yeh vaada raha,6.1,4.0,5.297158108480936
firaaq,6.2,14.0,5.478473856849987
ek rishtaa: the bond of love,6.9,7.0,5.475125345693319
15 park avenue,6.3,5.0,5.339084664097658
balika badhu,9.0,2.0,5.402016013904983
angoor,0.0,0.0,5.212648435689456
baap beti,0.0,0.0,5.212648435689456
gardish,8.4,6.0,5.647287285368166
kill dil,5.27,37.0,5.240941874082657
aashiqui,6.84,144.0,6.500223299759337
tridev,6.313,16.0,5.538678528818506
junko,0.0,0.0,5.212648435689456
baazi,6.813,16.0,5.686826676966654
ankur arora murder case,5.2,12.0,5.2096128111239866
benaam,10.0,1.0,5.335401039902546
parichay,0.0,0.0,5.212648435689456
kartoos,4.333,6.0,5.092696376277257
imtihaan,6.429,6.0,5.378514558095438
chintu ka birthday,7.3,19.0,5.908432290459636
amavas,5.5,4.0,5.240015251338079
bhindi baazaar,6.8,5.0,5.397224198981379
ankur,6.188,24.0,5.590203879938698
karz,3.0,1.0,5.155913860415367
mr. natwarlal,6.286,7.0,5.379614234582206
rangeela raja,0.0,1.0,5.07899078349229
teri meherbaniyan,6.5,8.0,5.436535664265202
hum se badkar kaun,4.0,1.0,5.181554886056393
eeb allay ooo!,7.6,8.0,5.627840012091289
haseena maan jaayegi,5.833,33.0,5.500980852904216
404: error not found,6.0,17.0,5.456011646476352
dj tillu,5.938,8.0,5.338796533830419
genius,6.482,652.0,6.412093681965506
suraj pe mangal bhari,6.6,11.0,5.524094705228557
adi shankaracharya,6.4,7.0,5.39734756791554
the final exit,0.0,0.0,5.212648435689456
dec-24,0.0,0.0,5.212648435689456
dev bhoomi,5.2,6.0,5.21092364900453
bull,6.4,134.0,6.137678142768601
satellite shankar,7.571,7.0,5.5795031234710954
baton baton mein,6.111,9.0,5.3846732033233895
soorya,5.8,154.0,5.683753336230204
kidnap,6.202,1257.0,6.172968834406331
talaash: the hunt begins...,5.5,6.0,5.25183273991362
chittagong,0.0,0.0,5.212648435689456
batti gul meter chalu,5.978,23.0,5.501223615675398
genie,7.026,114.0,6.572662108922364
boss,5.5,69.0,5.397949911740181
power,6.5,9.0,5.459162565025518
tsunami,4.6,6.0,5.129105467186348
viruddh... family comes first,6.2,11.0,5.434298786861211
tango charlie,6.333,9.0,5.427183841621262
bank chor,5.0,20.0,5.1393213888999885
nautanki saala!,5.2,23.0,5.207879353380316
luv shuv tey chicken khurana,6.3,15.0,5.520389444456591
koshish,10.0,1.0,5.335401039902546
sakthi,0.0,0.0,5.212648435689456
jajantaram mamantaram,5.545,11.0,5.28725797053468
inkaar,5.4,21.0,5.2793328907830395
zamaana deewana,5.8,14.0,5.370781549157679
american desi,7.011,46.0,6.19746000662142
jai mummy di,5.6,8.0,5.280013925134767
rosie: the saffron chapter,0.0,0.0,5.212648435689456
stree 2,0.0,0.0,5.212648435689456
sooryavansham,6.018,28.0,5.554312735699989
one day: justice delivered,3.9,7.0,5.008458679026652
na tum jaano na hum,4.6,13.0,5.056483148160771
mohalla assi,7.0,3.0,5.343430257468276
x: past is present,5.6,13.0,5.3113851089450845
despatch,0.0,0.0,5.212648435689456
kuselan,5.0,1.0,5.2071959116974185
lagaam,0.0,0.0,5.212648435689456
tere mere sapne,4.7,3.0,5.175137574541447
parineeta,6.5,45.0,5.910610127183125
the immortal ashwatthama,0.0,0.0,5.212648435689456
jai ho,5.0,86.0,5.065166456098382
tanu weds manu returns,6.821,137.0,6.471757946035424
tanu weds manu,6.821,137.0,6.471757946035424
karma strikes,0.0,0.0,5.212648435689456
kshatriya,4.5,5.0,5.1297823385162635
dayavan,6.75,6.0,5.422287285368166
tamso,0.0,0.0,5.212648435689456
haqeeqat,0.0,0.0,5.212648435689456
hum kisise kum naheen,6.75,6.0,5.422287285368166
apne 2,0.0,0.0,5.212648435689456
nehlle pe dehlla,5.8,6.0,5.292741830822711
yeshwant,5.625,8.0,5.2843617512217245
the hidden strike,0.0,0.0,5.212648435689456
woh ladki hai kahaan,0.0,0.0,5.212648435689456
amar prem,6.773,11.0,5.562931439922435
thadaiyara thaakka,6.9,8.0,5.506100881656507
return of hanuman,5.9,14.0,5.397704626080756
rang rasiya,6.2,19.0,5.54176562379297
malamaal weekly,6.1,49.0,5.712421155818383
ticket ek sangharsh,10.0,1.0,5.335401039902546
angithee 2,10.0,1.0,5.335401039902546
jaane do,6.953,53.0,6.226259786331861
irumbu thirai,7.108,38.0,6.160324217844727
haunted - 3d,6.119,42.0,5.688483006952491
thoda pyaar thoda magic,5.578,46.0,5.412721911383325
shakthi: the power,6.4,15.0,5.548691331249044
chhoti si baat,7.265,17.0,5.847011646476352
finding fanny,5.4,43.0,5.312106673533325
parampara,6.6,8.0,5.453926968613028
teri meri kahaani,6.0,32.0,5.572580579374276
bhoothnath returns,6.306,67.0,5.910310862439993
arjun patiala,4.1,6.0,5.06092364900453
udd jaa nanhe dil,0.0,0.0,5.212648435689456
balakot: the true story,0.0,0.0,5.212648435689456
roop ki rani choron ka raja,5.364,11.0,5.246625317473455
teesri manzil,6.346,13.0,5.501541971690183
satyakam,7.5,2.0,5.3270160139049825
agni pankh,0.0,0.0,5.212648435689456
rajma chawal,6.529,17.0,5.619520737385441
bhai,5.4,5.0,5.2344335013069605
guddu,6.8,4.0,5.363824775147602
himmatwala,4.25,4.0,5.12096763229046
big brother,7.4,163.0,6.986470848538305
amrapali,6.25,8.0,5.3930574033956376
hukumat,5.0,1.0,5.2071959116974185
chhoti chhoti baatein,0.0,0.0,5.212648435689456
minus 31: the nagpur files,4.5,2.0,5.177016013904983
no entry,5.917,60.0,5.643884087308156
jism,4.5,20.0,4.96690759579654
billoo baadshah,0.0,0.0,5.212648435689456
auzaar,6.3,9.0,5.420864692685091
nenu local,5.625,20.0,5.354838630279299
amar akbar anthony,6.848,66.0,6.250467697655763
hum kaun hai?,10.0,1.0,5.335401039902546
anolb,0.0,0.0,5.212648435689456
biwi ho to aisi,6.25,8.0,5.3930574033956376
tere bin laden: dead or alive,4.8,10.0,5.126680011587486
sampoorna ramayana,8.0,1.0,5.284118988620495
deewana mastana,6.158,19.0,5.52776562379297
shadyantra,0.0,0.0,5.212648435689456
roti,6.75,4.0,5.3590628703856975
yaadon ki baaraat,7.833,21.0,6.145315941630496
eiga doraemon: nobita no getsumen tansaki,7.582,55.0,6.613877855443004
dhh,9.0,3.0,5.48977172088291
kaala sona,0.0,0.0,5.212648435689456
dhaai akshar prem ke,5.857,14.0,5.386127703003833
sandai kozhi,0.0,0.0,5.212648435689456
maama mascheendra,2.5,2.0,5.0770160139049825
99 songs,5.2,8.0,5.210448707743463
a sublime love story: barsaat,5.147,17.0,5.1923571010218055
72 hours: martyr who never died,4.2,2.0,5.162016013904983
diya aur toofan,8.5,2.0,5.377016013904983
silsila sidnaaz ka,0.0,0.0,5.212648435689456
sheela meri jaan,0.0,0.0,5.212648435689456
issaq,4.0,4.0,5.097158108480936
8 x 10 tasveer,5.0,21.0,5.136960009427107
andhera,0.0,0.0,5.212648435689456
style,6.2,12.0,5.449612811123987
jawani ki kahani,0.0,0.0,5.212648435689456
monster,7.223,2243.0,7.189508829704603
the warrior,6.2,36.0,5.692981629137829
naqaab,4.462,13.0,5.021306677572536
sarkar 3,5.5,15.0,5.293974350116969
mere yaar ki shaadi hai,5.8,14.0,5.370781549157679
pyaar hai toh hai,0.0,0.0,5.212648435689456
nawabzaade,4.6,5.0,5.141410245493007
lipstick under my burkha,6.837,99.0,6.386449931067148
ghanchakkar,5.0,30.0,5.118832949355872
vaada,5.0,1.0,5.2071959116974185
khiladi 1080,0.0,0.0,5.212648435689456
meri jung,7.417,6.0,5.513241830822711
love,6.437,2404.0,6.41794784625561
family: ties of blood,5.75,10.0,5.324596678254152
london dreams,5.1,15.0,5.180766802947157
c u at 9,2.0,1.0,5.130272834774341
balwaan,2.75,4.0,4.978110489433317
aashiqui 3,0.0,0.0,5.212648435689456
veergati,7.0,1.0,5.25847796297947
perversion,1.0,1.0,5.104631809133315
eklavya,6.3,21.0,5.599671873833886
kunwara baap,6.6,5.0,5.373968385027891
junglee tarzan,0.0,0.0,5.212648435689456
naram garam,6.214,7.0,5.3684142345822075
high jack,7.7,3.0,5.394649769663398
baaghi: a rebel for love,5.714,7.0,5.29063645680443
tevar,5.161,31.0,5.189444066031874
tuesdays and fridays,5.0,4.0,5.192396203719031
maa tujhhe salaam,2.75,4.0,4.978110489433317
bombairiya,7.2,8.0,5.558274794699985
chitrakut,0.0,0.0,5.212648435689456
ajanabee,6.833,3.0,5.331210745273154
page 3,6.2,31.0,5.6562411674811495
geraftaar,6.333,6.0,5.36542364900453
masti,0.0,0.0,5.212648435689456
love per square foot,6.7,109.0,6.315514561606799
aankhen,6.403,62.0,5.950666405561993
daud: fun on the run,0.0,0.0,5.212648435689456
the ladykiller,0.0,0.0,5.212648435689456
bypass road,5.3,7.0,5.226236456804429
durgamati: the myth,5.889,10.0,5.353555011587486
abhimaan,7.088,17.0,5.79230255556726
penthouse,6.7,18.0,5.690725724217844
dus,5.257,37.0,5.234528540749324
thokar,0.0,0.0,5.212648435689456
tum bin...: love will find a way,0.0,0.0,5.212648435689456
gandhi godse ek yudh,4.5,2.0,5.177016013904983
shivaay,5.78,59.0,5.557738562435045
ajooba,5.467,15.0,5.284634727475459
naajayaz,5.667,5.0,5.265480012934868
oru kaidhiyin diary,7.2,5.0,5.443735826888356
